phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
GE_963.15	Metachromatic leukodystrophy*	Genetic	HP_0006926	Metachromatic leukodystrophy variant			True						True	87.1		87.1							True	True	True
GE_965.4	Familial hypercholesterolemia*	Genetic	HP_0003124	Hypercholesterolemia		True						True		85.71		85.71							True	True	True
GE_969.128	Severe combined immunodeficiency [SCID]*	Genetic	HP_0004430	Severe combined immunodeficiency		True								91.23								True	True	True	True
GE_969.128	Severe combined immunodeficiency [SCID]*	Genetic	HP_0005387	Combined immunodeficiency		True																	True	True	True
GE_970.4	Methemoglobinemia	Genetic	HP_0012119	Methemoglobinemia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GE_970.64	Hereditary hemolytic-uremic syndrome*	Genetic	HP_0005575	Hemolytic-uremic syndrome		True																	True	True	True
GE_970.7	Congenital dyserythropoietic anemia*	Genetic	HP_0004810	Congenital hypoplastic anemia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GE_970.7	Congenital dyserythropoietic anemia*	Genetic	HP_0010972	Anemia of inadequate production		True						True											True	True	True
GE_972.41	Spinal muscular atrophy	Genetic	HP_0003202	Skeletal muscle atrophy		True			True														True	True	True
GE_972.41	Spinal muscular atrophy	Genetic	HP_0006959	Proximal spinal muscular atrophy			True			True											True	True	True	True	True
GE_972.41	Spinal muscular atrophy	Genetic	HP_0007269	Spinal muscular atrophy	True	True	True	True	True	True				100.0	100.0	85.71	True	True			True	True	True	True	True
GE_972.41	Spinal muscular atrophy	Genetic	HP_0009037	Segmental spinal muscular atrophy			True			True													True	True	True
GE_972.9	Muscular dystrophy	Genetic	HP_0003560	Muscular dystrophy	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
GE_974.22	Lattice corneal dystrophy	Genetic	HP_0001131	Corneal dystrophy		True			True			True											True	True	True
GE_974.22	Lattice corneal dystrophy	Genetic	HP_0001149	Lattice corneal dystrophy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GE_974.23	Granular corneal dystrophy	Genetic	HP_0007802	Granular corneal dystrophy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GE_974.25	Macular corneal dystrophy*	Genetic	HP_0001131	Corneal dystrophy		True						True											True	True	True
GE_974.31	Choroideremia	Genetic	HP_0001139	Choroideremia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GE_975.3	Arterial tortuosity syndrome*	Genetic	HP_0005116	Arterial tortuosity		True						True										True	True	True	True
GE_977.1	Congenital ichthyosis	Genetic	HP_0007431	Congenital ichthyosiform erythroderma	True	True	True				True	True	True	100.0	92.31	100.0					True	True	True	True	True
GE_977.14	Congenital bullous ichthyosiform erythroderma*	Genetic	HP_0007475	Congenital bullous ichthyosiform erythroderma	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GE_977.2	Epidermolysis bullosa*	Genetic	HP_0012221	Pretibial blistering			True						True	84.0		84.0							True	True	True
GE_977.5	Ectodermal dysplasia	Genetic	HP_0000968	Ectodermal dysplasia	True	True	True							100.0			True	True			True	True	True	True	True
GE_977.5	Ectodermal dysplasia	Genetic	HP_0007529	Hidrotic ectodermal dysplasia			True																True	True	True
GE_977.7	Steatocystoma multiplex*	Genetic	HP_0012035	Steatocystoma multiplex	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GE_978.316	Spondyloepiphyseal dysplasia*	Genetic	HP_0002655	Spondyloepiphyseal dysplasia	True	True	True				True	True	True	100.0		100.0						True	True	True	True
GE_978.35	Polyostotic fibrous dysplasia	Genetic	HP_0010735	Polyostotic fibrous dysplasia	True	True	True		True		True	True	True	100.0	91.53	100.0	True	True	True	True	True	True	True	True	True
GE_981.4	Pseudohypoparathyroidism*	Genetic	HP_0000852	Pseudohypoparathyroidism	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GE_981.8	Malignant hyperthermia	Genetic	HP_0002047	Malignant hyperthermia	True	True	True	True	True	True				100.0	100.0	93.94	True	True	True	True	True	True	True	True	True
GI_500.1	Anodontia	Gastrointestinal	HP_0000674	Anodontia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_500.3	Supernumerary teeth	Gastrointestinal	HP_0011069	Supernumerary tooth	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_500.41	Impacted teeth*	Gastrointestinal	HP_0001571	Multiple impacted teeth	True	True	True				True	True	True	100.0		100.0							True	True	True
GI_502.11	Dental caries	Gastrointestinal	HP_0000670	Carious teeth	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_502.17	Hypercementosis	Gastrointestinal	HP_0033788	Cementum overgrowth	True	True	True	True	True	True	True	True	True				True	True	True	True	True	True	True	True	True
GI_504.1	Gingivitis	Gastrointestinal	HP_0000230	Gingivitis	True	True	True							100.0					True	True	True	True	True	True	True
GI_504.2	Gingival recession	Gastrointestinal	HP_0030816	Gingival recession	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GI_504.3	Periodontitis	Gastrointestinal	HP_0000704	Periodontitis	True	True	True		True					100.0	80.0				True	True		True	True	True	True
GI_504.4	Gingival enlargement*	Gastrointestinal	HP_0000212	Gingival overgrowth	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
GI_506.51	Dry mouth*	Gastrointestinal	HP_0000217	Xerostomia	True	True	True				True	True	True	100.0		100.0						True	True	True	True
GI_507	Lesions of mouth	Gastrointestinal	HP_0012290	Mouth neoplasm										100.0									True	True	True
GI_507.1	Stomatitis	Gastrointestinal	HP_0010280	Stomatitis	True	True	True							100.0					True	True	True		True	True	True
GI_507.11	Recurrent oral aphthae [Recurrent aphthous stomatitis]	Gastrointestinal	HP_0011107	Recurrent aphthous stomatitis							True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
GI_507.3	Oral leukoplakia	Gastrointestinal	HP_0002745	Oral leukoplakia	True	True	True							100.0					True	True	True	True	True	True	True
GI_507.31	Hairy leukoplakia*	Gastrointestinal	HP_0025126	Oral hairy leukoplakia			True						True	87.8		87.8			True	True		True	True	True	True
GI_509.1	Glossitis	Gastrointestinal	HP_0000206	Glossitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_509.12	Geographic tongue	Gastrointestinal	HP_0025252	Geographic tongue	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_509.5	Plicated tongue	Gastrointestinal	HP_0000221	Furrowed tongue	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_510.2	Esophagitis	Gastrointestinal	HP_0100633	Esophagitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_510.8	Barrett's esophagus	Gastrointestinal	HP_0100580	Barrett esophagus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_513	Peptic ulcer	Gastrointestinal	HP_0004398	Peptic ulcer	True	True	True		True			True		100.0	83.87	83.87	True	True	True	True	True	True	True	True	True
GI_513.1	Esophageal ulcer	Gastrointestinal	HP_0004791	Esophageal ulceration					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
GI_513.2	Gastric ulcer	Gastrointestinal	HP_0002592	Gastric ulcer	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_513.3	Duodenal ulcer	Gastrointestinal	HP_0002588	Duodenal ulcer	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GI_514	Gastrointestinal obstruction	Gastrointestinal	HP_0004796	Gastrointestinal obstruction	True	True	True							100.0									True	True	True
GI_514.2	Intestinal obstruction	Gastrointestinal	HP_0005250	High intestinal obstruction			True			True			True										True	True	True
GI_514.2	Intestinal obstruction	Gastrointestinal	HP_0005234	Neonatal intestinal obstruction			True			True			True										True	True	True
GI_514.2	Intestinal obstruction	Gastrointestinal	HP_0005214	Intestinal obstruction	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GI_514.3	Ileus	Gastrointestinal	HP_0002595	Ileus	True	True	True				True	True	True	100.0		100.0					True	True	True	True	True
GI_514.31	Paralytic ileus	Gastrointestinal	HP_0002590	Paralytic ileus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_515	Heartburn	Gastrointestinal	HP_0002020	Gastroesophageal reflux	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_516.1	Pyloric stenosis	Gastrointestinal	HP_0002021	Pyloric stenosis	True	True	True							100.0					True	True	True		True	True	True
GI_516.4	Gastroparesis	Gastrointestinal	HP_0002578	Gastroparesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GI_516.6	Achlorhydria	Gastrointestinal	HP_0032448	Achlorhydria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GI_517.3	Necrotizing enterocolitis [NEC]	Gastrointestinal	HP_0033165	Necrotizing enterocolitis		True			True		True	True	True	89.47	80.95	100.0			True	True	True	True	True	True	True
GI_517.4	Gastrointestinal angiodysplasia	Gastrointestinal	HP_0000471	Gastrointestinal angiodysplasia	True	True	True							100.0									True	True	True
GI_520	Hernia	Gastrointestinal	HP_0100790	Hernia	True	True	True							100.0				True	True	True			True	True	True
GI_520.1	Hernia of the abdominal wall	Gastrointestinal	HP_0004299	Hernia of the abdominal wall	True	True	True							100.0		85.71							True	True	True
GI_520.11	Inguinal hernia	Gastrointestinal	HP_0000023	Inguinal hernia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_520.12	Femoral hernia	Gastrointestinal	HP_0100541	Femoral hernia	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GI_520.13	Umbilical hernia	Gastrointestinal	HP_0001537	Umbilical hernia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GI_520.14	Ventral hernia	Gastrointestinal	HP_0002933	Ventral hernia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
GI_520.2	Diaphragmatic hernia	Gastrointestinal	HP_0025194	Morgagni diaphragmatic hernia			True						True									True	True	True	True
GI_520.2	Diaphragmatic hernia	Gastrointestinal	HP_0032592	Aplasia of the right hemidiaphragm			True						True										True	True	True
GI_520.2	Diaphragmatic hernia	Gastrointestinal	HP_0025195	Central diaphragmatic hernia			True						True										True	True	True
GI_520.2	Diaphragmatic hernia	Gastrointestinal	HP_0009112	Aplasia of the left hemidiaphragm			True						True										True	True	True
GI_520.2	Diaphragmatic hernia	Gastrointestinal	HP_0000776	Congenital diaphragmatic hernia	True	True	True				True	True	True	100.0	82.61	100.0			True	True	True	True	True	True	True
GI_522	Gastrointestinal inflammation	Gastrointestinal	HP_0004386	Gastrointestinal inflammation	True	True	True							100.0									True	True	True
GI_522.11	Crohn's disease	Gastrointestinal	HP_0100280	Crohn's disease	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
GI_522.12	Ulcerative colitis	Gastrointestinal	HP_0100279	Ulcerative colitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_522.6	Eosinophilic gastroenteritis and colitis	Gastrointestinal	HP_0032064	Gastrointestinal eosinophilia		True			True					86.79	86.79								True	True	True
GI_522.61	Eosinophilic esophagitis	Gastrointestinal	HP_0410151	Eosinophilic infiltration of the esophagus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
GI_522.62	Eosinophilic gastroenteritis	Gastrointestinal	HP_0032064	Gastrointestinal eosinophilia	True	True	True	True	True	True		True		100.0	100.0	83.64	True	True		True			True	True	True
GI_522.63	Eosinophilic colitis	Gastrointestinal	HP_0031813	Colonic eosinophilia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GI_522.8	Duodenitis	Gastrointestinal	HP_0033117	Duodenitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_522.9	Gastritis	Gastrointestinal	HP_0005263	Gastritis	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GI_522.92	Atrophic gastritis	Gastrointestinal	HP_0002582	Atrophic gastritis	True	True	True	True	True	True	True	True	True	80.0	80.0	100.0	True	True	True	True	True	True	True	True	True
GI_523.2	Diverticula of colon	Gastrointestinal	HP_0002253	Colonic diverticula										100.0	100.0		True	True	True	True			True	True	True
GI_523.3	Gastric diverticulum	Gastrointestinal	HP_0100808	Gastric diverticulum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GI_524.3	Megacolon (other than Hirschsprung's)	Gastrointestinal	HP_0002251	Aganglionic megacolon										100.0	100.0	100.0		True	True	True	True	True	True	True	True
GI_525	Intestinal malabsorption	Gastrointestinal	HP_0002024	Malabsorption	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GI_525.1	Celiac disease	Gastrointestinal	HP_0002608	Celiac disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0033400	Acute abdomen			True			True	True	True	True			100.0			True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0002027	Abdominal pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_528.1	Nausea	Gastrointestinal	HP_0002018	Nausea	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0002013	Vomiting	True	True	True				True	True	True	100.0		100.0		True	True	True		True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0002014	Diarrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.5	Constipation	Gastrointestinal	HP_0002019	Constipation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.6	Halitosis*	Gastrointestinal	HP_0100812	Halitosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GI_530.1	Anal fissure	Gastrointestinal	HP_0012390	Anal fissure	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_530.2	Anorectal abscess	Gastrointestinal	HP_0033150	Anorectal abscess	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
GI_530.3	Rectal prolapse	Gastrointestinal	HP_0002035	Rectal prolapse	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0100819	Intestinal fistula	True	True	True							100.0		100.0			True	True			True	True	True
GI_532.2	Intestinal perforation	Gastrointestinal	HP_0031368	Intestinal perforation	True	True	True		True			True		100.0	100.0	80.0	True	True			True		True	True	True
GI_532.2	Intestinal perforation	Gastrointestinal	HP_0031370	Small intestinal perforation			True																True	True	True
GI_532.3	Intussusception	Gastrointestinal	HP_0002576	Intussusception	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GI_532.4	Volvulus	Gastrointestinal	HP_0002580	Volvulus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_537	Abnormality of the peritoneum	Gastrointestinal	HP_0002585	Abnormality of the peritoneum	True	True	True							100.0									True	True	True
