phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
CA_138.2	Melanocytic nevi*	Neoplasms	HP_0002664	Neoplasm															True	True				True	True
CA_138.2	Melanocytic nevi*	Neoplasms	HP_0000995	Melanocytic nevus	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CA_139.1	Benign neoplams of the bone and/or cartilage	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.2	Benign neoplasm of retroperitoneum and peritoneum	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.3	Benign neoplasm of other connective and soft tissue	Neoplasms	HP_0031460	Benign muscle neoplasm															True	True				True	True
CA_139.3	Benign neoplasm of other connective and soft tissue	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.4	Benign neoplasm of peripheral nerves*	Neoplasms	HP_0002664	Neoplasm															True	True				True	True
CA_139.5	Lipoma	Neoplasms	HP_0001012	Multiple lipomas													True	True	True	True				True	True
CA_139.5	Lipoma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.5	Lipoma	Neoplasms	HP_0012032	Lipoma	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
CA_139.51	Lipomatosis*	Neoplasms	HP_0001012	Multiple lipomas															True	True				True	True
CA_139.52	Lipoma of intrathoracic organs	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.53	Lipoma of skin subcutaneous tissue	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.54	Testicular limpoma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.6	Hemangioma and lymphangioma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.61	Hemangioma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.61	Hemangioma	Neoplasms	HP_0001048	Cavernous hemangioma															True	True		True		True	True
CA_139.61	Hemangioma	Neoplasms	HP_0001028	Hemangioma	True	True	True				True	True	True	100.0	81.48	100.0	True	True	True	True		True	True	True	True
CA_139.62	Lymphangioma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_139.62	Lymphangioma	Neoplasms	HP_0100764	Lymphangioma	True	True	True							100.0	83.87	83.87	True	True	True	True			True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0100013	Neoplasm of the breast		True								82.05	82.05	82.05							True	True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_140	Benign neoplasm of the breast	Neoplasms	HP_0010619	Fibroadenoma of the breast															True	True	True	True		True	True
CA_142.1	Lump or mass in breast	Neoplasms	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
CA_142.1	Lump or mass in breast	Neoplasms	HP_0032408	Breast mass								True		82.93	82.93	100.0	True	True	True	True	True	True		True	True
CA_144	Gynecological benign neoplasms	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_144	Gynecological benign neoplasms	Neoplasms	HP_0000119	Abnormality of the genitourinary system															True	True				True	True
CA_144.11	Benign neoplasms of the vulva	Neoplasms	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
CA_144.11	Benign neoplasms of the vulva	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_144.12	Benign neoplasms of the vagina	Neoplasms	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
CA_144.12	Benign neoplasms of the vagina	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_144.13	Benign neoplasms of the cervix	Neoplasms	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
CA_144.13	Benign neoplasms of the cervix	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_144.13	Benign neoplasms of the cervix	Neoplasms	HP_0030159	Cervical polyp															True	True		True		True	True
CA_144.2	Benign neoplasms of the uterus	Neoplasms	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
CA_144.2	Benign neoplasms of the uterus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_144.21	Leiomyoma of uterus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_144.21	Leiomyoma of uterus	Neoplasms	HP_0000131	Uterine leiomyoma				True	True	True				84.85	100.0	84.85	True	True	True	True	True	True		True	True
CA_144.3	Benign neoplasms of the ovary	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_144.4	Benign neoplasm of the fallopian tube and uterine adnexa	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_146	Benign neoplasm of male genital organs	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_146.1	Benign neoplasm of the penis	Neoplasms	HP_0100850	Neoplasm of the penis		True																	True	True	True
CA_146.1	Benign neoplasm of the penis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_146.2	Benign neoplasm of the prostate	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_146.3	Benign neoplasm of the testis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_146.31	Benign neoplasm of epididymis and spermatic cord	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_146.32	Benign neoplasm of the scrotum	Neoplasms	HP_0100849	Neoplasm of the scrotum		True								82.93	82.93	82.93							True	True	True
CA_146.32	Benign neoplasm of the scrotum	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_147	Benign neoplasm of kidney and urinary organs	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_147.1	Benign neoplasm of the kidney	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_147.2	Benign neoplasm of ureter	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_147.3	Benign neoplasm of bladder	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_147.4	Benign neoplasm of urethra	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148	Benign neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148	Benign neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0100835	Benign neoplasm of the central nervous system									True	84.44	82.19	100.0		True	True	True				True	True
CA_148.1	Benign neoplasm of eye	Neoplasms	HP_0001140	Limbal dermoid													True	True		True				True	True
CA_148.1	Benign neoplasm of eye	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.11	Benign neoplasm of orbit	Neoplasms	HP_0001140	Limbal dermoid															True	True				True	True
CA_148.11	Benign neoplasm of orbit	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.12	Benign neoplasm of lacrimal gland and duct	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.13	Benign neoplasm of conjunctiva	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.14	Benign neoplasm of cornea	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.15	Benign neoplasm of retina	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.16	Benign neoplasm of choroid	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.2	Benign neoplasm of meninges (Meningioma)	Neoplasms	HP_0002858	Meningioma															True	True	True	True		True	True
CA_148.2	Benign neoplasm of meninges (Meningioma)	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.3	Benign neoplasm of brain	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.4	Benign neoplasm of spinal cord	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_148.5	Benign neoplasm of cranial nerve	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_149	Benign neoplasm of the endocrine glands	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_149.1	Benign neoplasm of the thyroid	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_149.3	Benign neoplasm of the parathyroid gland	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_149.3	Benign neoplasm of the parathyroid gland	Neoplasms	HP_0100733	Neoplasm of the parathyroid gland		True								88.52	88.52	88.52							True	True	True
CA_149.4	Benign neoplasm of the pituitary gland and craniopharyngeal duct	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_149.5	Benign neoplasm of pineal gland	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_152	Benign neoplasm of lymph nodes	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_153	Benign neoplasm of other or unspecified sites	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CM_750	Congenital malformations of nervous system	Congenital	HP_0000707	Abnormality of the nervous system													True	True	True	True				True	True
CM_750	Congenital malformations of nervous system	Congenital	HP_0025186	Marcus Gunn jaw winking synkinesis															True	True				True	True
CM_750.1	Congenital malformations of brain	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.1	Congenital malformations of brain	Congenital	HP_0001302	Pachygyria															True	True				True	True
CM_750.1	Congenital malformations of brain	Congenital	HP_0007227	Macrogyria															True	True				True	True
CM_750.111	Microcephaly	Congenital	HP_0040196	Mild microcephaly			True						True										True	True	True
CM_750.111	Microcephaly	Congenital	HP_0000252	Microcephaly	True	True	True				True	True	True	100.0	84.62	100.0		True		True	True	True	True	True	True
CM_750.111	Microcephaly	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.112	Anencephalus and similar anomalies	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.112	Anencephalus and similar anomalies	Congenital	HP_0002323	Anencephaly							True	True	True		83.33	100.0	True	True	True	True	True	True		True	True
CM_750.112	Anencephalus and similar anomalies	Congenital	HP_0030716	Acrania															True	True	True	True		True	True
CM_750.112	Anencephalus and similar anomalies	Congenital	HP_0030770	Craniorachischisis				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
CM_750.112	Anencephalus and similar anomalies	Congenital	HP_0034205	Iniencephaly				True	True	True	True	True	True								True	True		True	True
CM_750.113	Congenital reduction deformities of brain	Congenital	HP_0031882	Agyria															True	True	True	True		True	True
CM_750.113	Congenital reduction deformities of brain	Congenital	HP_0007227	Macrogyria															True	True		True		True	True
CM_750.113	Congenital reduction deformities of brain	Congenital	HP_0002324	Hydranencephaly															True	True		True		True	True
CM_750.113	Congenital reduction deformities of brain	Congenital	HP_0002139	Arrhinencephaly												96.77			True	True				True	True
CM_750.113	Congenital reduction deformities of brain	Congenital	HP_0001339	Lissencephaly															True	True	True	True		True	True
CM_750.113	Congenital reduction deformities of brain	Congenital	HP_0001302	Pachygyria															True	True		True		True	True
CM_750.113	Congenital reduction deformities of brain	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.114	Septo-optic dysplasia of brain*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.114	Septo-optic dysplasia of brain*	Congenital	HP_0100842	Septo-optic dysplasia		True						True		88.0		88.0			True	True		True	True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0006988	Alobar holoprosencephaly			True						True										True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0006870	Lobar holoprosencephaly			True						True										True	True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.115	Holoprosencephaly*	Congenital	HP_0001360	Holoprosencephaly	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.12	Congenital malformations of corpus callosum*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.12	Congenital malformations of corpus callosum*	Congenital	HP_0001274	Agenesis of corpus callosum															True	True				True	True
CM_750.13	Megalencephaly*	Congenital	HP_0001355	Megalencephaly	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_750.13	Megalencephaly*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.14	Congenital cerebral cysts*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.14	Congenital cerebral cysts*	Congenital	HP_0010636	Schizencephaly															True	True		True		True	True
CM_750.15	Congenital hydrocephalus	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.151	Malformations of aqueduct of Sylvius*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.152	Atresia of foramina of Magendie and Luschka*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.152	Atresia of foramina of Magendie and Luschka*	Congenital	HP_0001305	Dandy-Walker malformation															True	True				True	True
CM_750.16	Arnold-Chiari syndrome*	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.16	Arnold-Chiari syndrome*	Congenital	HP_0002308	Chiari malformation															True	True		True		True	True
CM_750.2	Neural tube defects and congenital disorders of the spinal cord	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.2	Neural tube defects and congenital disorders of the spinal cord	Congenital	HP_0100566	Amyelia							True	True	True			100.0			True	True				True	True
CM_750.21	Spina bifida	Congenital	HP_0010301	Spinal dysraphism													True	True	True	True	True	True		True	True
CM_750.21	Spina bifida	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
CM_750.21	Spina bifida	Congenital	HP_0002475	Myelomeningocele															True	True	True	True		True	True
CM_750.21	Spina bifida	Congenital	HP_0002414	Spina bifida	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.22	Spina bifida occulta	Congenital	HP_0004601	Spina bifida occulta at L5			True			True			True										True	True	True
CM_750.22	Spina bifida occulta	Congenital	HP_0004614	Spina bifida occulta at S1			True			True			True										True	True	True
CM_750.22	Spina bifida occulta	Congenital	HP_0003298	Spina bifida occulta	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0011817	Basal encephalocele			True			True			True										True	True	True
CM_750.24	Encephalocele	Congenital	HP_0011818	Nasofrontal encephalocele							True	True	True			100.0			True	True				True	True
CM_750.24	Encephalocele	Congenital	HP_0007330	Frontal encephalocele							True	True	True			100.0			True	True				True	True
CM_750.24	Encephalocele	Congenital	HP_0006888	Meningoencephalocele															True	True		True		True	True
CM_750.24	Encephalocele	Congenital	HP_0002085	Occipital encephalocele							True	True	True			100.0			True	True		True		True	True
CM_750.24	Encephalocele	Congenital	HP_0002084	Encephalocele	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
CM_750.24	Encephalocele	Congenital	HP_0000707	Abnormality of the nervous system															True	True				True	True
