phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
737.1	Kyphosis (acquired)	musculoskeletal	HP_0002808	Kyphosis							True	True	True			100.0	138.95076743819214		True	True	True	True	True	True	True	True
737.2	Lordosis (acquired)	musculoskeletal	HP_0002650	Scoliosis													68.06477080817032							True	True	True
737.3	Kyphoscoliosis and scoliosis	musculoskeletal	HP_0002650	Scoliosis							True	True	True			100.0	73.63144920320322			True	True		True	True	True	True
738.4	Acquired spondylolisthesis	musculoskeletal	HP_0003302	Spondylolisthesis								True		82.93	82.93	87.18	98.54718550546669			True	True	True		True	True	True
739	Contracture of joint	musculoskeletal	HP_0009473	Joint contracture of the hand			True			True			True		100.0	100.0		True	True	True	True			True	True	True
739	Contracture of joint	musculoskeletal	HP_0002987	Elbow flexion contracture			True			True		True	True			100.0				True	True			True	True	True
739	Contracture of joint	musculoskeletal	HP_0001371	Flexion contracture		True			True			True		100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
740.9	Osteoarthrosis NOS	musculoskeletal	HP_0002758	Osteoarthritis										80.0			55.092730946160536	True	True	True	True			True	True	True
741	Symptoms and disorders of the joints	musculoskeletal	HP_0001369	Arthritis													53.026677254140644					True		True	True	True
741.2	Stiffness of joint	musculoskeletal	HP_0001387	Joint stiffness		True								100.0								True	True	True	True	True
741.3	Difficulty in walking	musculoskeletal	HP_0002355	Difficulty walking	True	True	True	True	True	True				100.0	100.0			True	True					True	True	True
741.5	Hemarthrosis	musculoskeletal	HP_0005261	Joint hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
742	Derangement of joint, non-traumatic	musculoskeletal	HP_0001373	Joint dislocation												81.82	114.46747245150831							True	True	True
742.2	Pathological, developmental or recurrent dislocation	musculoskeletal	HP_0001373	Joint dislocation												81.82	114.46747245150831							True	True	True
742.9	Other derangement of joint	musculoskeletal	HP_0001373	Joint dislocation													69.08688219631304							True	True	True
743.1	Osteoporosis	musculoskeletal	HP_0000939	Osteoporosis	True	True	True	True	True	True				100.0	100.0			True	True	True	True	True		True	True	True
743.11	Osteoporosis NOS	musculoskeletal	HP_0000939	Osteoporosis	True	True	True	True	True	True				100.0	100.0		34.7249528195915	True	True	True	True			True	True	True
743.2	Pathologic fracture	musculoskeletal	HP_0002756	Pathologic fracture	True	True	True	True	True	True				100.0	100.0	89.47		True	True	True	True	True		True	True	True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0012062	Bone cyst													52.73226918042846							True	True	True
743.21	Pathologic fracture of vertebrae	musculoskeletal	HP_0002756	Pathologic fracture													69.08180258319548							True	True	True
743.22	Pathologic fracture of femur	musculoskeletal	HP_0002756	Pathologic fracture		True								85.0										True	True	True
743.9	Osteopenia or other disorder of bone and cartilage	musculoskeletal	HP_0000938	Osteopenia													92.7111512670196					True		True	True	True
745	Pain in joint	musculoskeletal	HP_0002829	Arthralgia		True			True			True		100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
747.2	Congenital anomalies of peripheral vascular system	congenital anomalies	HP_0002408	Cerebral arteriovenous malformation								True				88.14	89.26197652432583			True	True	True	True	True	True	True
749.1	Cleft palate	congenital anomalies	HP_0000185	Cleft soft palate			True			True	True	True	True			100.0				True	True			True	True	True
749.1	Cleft palate	congenital anomalies	HP_0000204	Cleft upper lip													77.2174595427152	True	True	True	True	True	True	True	True	True
749.1	Cleft palate	congenital anomalies	HP_0410005	Cleft hard palate			True			True	True	True	True			100.0				True	True			True	True	True
749.1	Cleft palate	congenital anomalies	HP_0000175	Cleft palate	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0				True	True	True	True	True	True	True
750.11	Esophageal atresia/tracheoesophageal fistula	congenital anomalies	HP_0002032	Esophageal atresia													43.75633464400293			True	True	True	True	True	True	True
750.13	Congenital anomalies of mouth/tongue	congenital anomalies	HP_0010296	Ankyloglossia							True	True	True		84.21	100.0	93.63700586835678	True	True	True	True	True	True	True	True	True
750.14	Congenital anomalies of esophagus	congenital anomalies	HP_0100628	Esophageal diverticulum													98.80773652048228				True			True	True	True
750.21	Congenital anomalies of intestine	congenital anomalies	HP_0002251	Aganglionic megacolon													43.60020313242351			True	True	True	True	True	True	True
751.1	Congenital anomalies of genital organs	congenital anomalies	HP_0000062	Ambiguous genitalia													60.35223272129709			True	True			True	True	True
751.2	Congenital anomalies of urinary system	congenital anomalies	HP_0002836	Bladder exstrophy											81.82	81.82	69.94566749759852	True	True	True	True	True	True	True	True	True
751.21	Cystic kidney disease	congenital anomalies	HP_0000113	Polycystic kidney dysplasia											80.0	100.0	45.97076250574767	True	True	True	True	True	True	True	True	True
751.22	Other specified congenital anomalies of kidney	congenital anomalies	HP_0000085	Horseshoe kidney													47.55038600652112					True	True	True	True	True
751.3	Obstructive genitourinary defect	congenital anomalies	HP_0000070	Ureterocele													151.06383801131742					True		True	True	True
752.1	Neural tube defects	congenital anomalies	HP_0045005	Neural tube defect										100.0			16.26928517591429					True	True	True	True	True
752.1	Neural tube defects	congenital anomalies	HP_0002323	Anencephaly							True	True	True		83.33	100.0	47.15718781565337	True	True	True	True	True	True	True	True	True
752.11	Spina bifida	congenital anomalies	HP_0002414	Spina bifida	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	36.97194350779958	True	True	True	True	True	True	True	True	True
752.11	Spina bifida	congenital anomalies	HP_0002475	Myelomeningocele													43.990968106471826			True	True	True	True	True	True	True
753	Congenital anomalies of the eye	congenital anomalies	HP_0000528	Anophthalmia											87.18		83.64807565143471	True	True	True	True	True	True	True	True	True
753.1	Congenital cataract and lens anomalies	congenital anomalies	HP_0000519	Developmental cataract				True	True	True	True	True	True		100.0	100.0	71.44874198968328	True	True	True	True	True	True	True	True	True
753.2	Congenital anomalies of posterior segment of eye	congenital anomalies	HP_0025104	Capillary malformation													47.63398829636986							True	True	True
753.2	Congenital anomalies of posterior segment of eye	congenital anomalies	HP_0007973	Retinal dysplasia													93.8471708778013							True	True	True
754	Congenital musculoskeletal deformities of spine	congenital anomalies	HP_0002808	Kyphosis													48.95261704924877				True	True		True	True	True
754.2	Spondylolisthesis, congenital	congenital anomalies	HP_0003302	Spondylolisthesis				True	True	True					100.0		98.54718550546669					True	True	True	True	True
755.1	Congenital deformities of feet	congenital anomalies	HP_0001763	Pes planus													48.59829704000107						True	True	True	True
755.1	Congenital deformities of feet	congenital anomalies	HP_0001762	Talipes equinovarus				True	True	True					100.0		44.113839802408044	True	True	True	True	True	True	True	True	True
755.6	Other congenital anomalies of lower limb, including pelvic girdle	congenital anomalies	HP_0002857	Genu valgum													115.88844836339187					True	True	True	True	True
755.6	Other congenital anomalies of lower limb, including pelvic girdle	congenital anomalies	HP_0030772	Proximal femoral focal deficiency													69.60950559412352			True	True		True	True	True	True
755.61	Congenital hip dysplasia and deformity	congenital anomalies	HP_0001385	Hip dysplasia										86.79			84.36487803916356				True	True	True	True	True	True
756.21	Pectus excavatum	congenital anomalies	HP_0000767	Pectus excavatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True		True	True	True	True	True	True
756.21	Pectus excavatum	congenital anomalies	HP_0000768	Pectus carinatum													55.88976332344725							True	True	True
756.22	Pectus carinatum	congenital anomalies	HP_0000768	Pectus carinatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	55.88976332344725	True	True	True	True	True	True	True	True	True
760	Back pain	symptoms	HP_0003418	Back pain	True	True	True					True		100.0			36.479662341683685	True	True	True	True	True	True	True	True	True
760	Back pain	symptoms	HP_0003419	Low back pain			True				True	True	True			100.0	25.297709065109714	True	True	True	True	True	True	True	True	True
761	Cervicalgia	symptoms	HP_0030833	Neck pain													80.72017929031382	True	True	True	True	True	True	True	True	True
764	Sciatica	symptoms	HP_0011868	Sciatica	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	93.2247835917932	True	True	True	True	True	True	True	True	True
766	Neuralgia, neuritis, and radiculitis NOS	symptoms	HP_0033345	Neuralgia													72.61743919262884					True	True	True	True	True
772	Symptoms of the muscles	symptoms	HP_0045029	Eosinophilic fasciitis								True				85.11	64.94523340140178					True	True	True	True	True
772.2	Spasm of muscle	symptoms	HP_0003394	Muscle spasm		True			True		True	True	True				37.91806893884997	True	True	True	True	True		True	True	True
772.2	Spasm of muscle	symptoms	HP_0001257	Spasticity													62.41717598412786							True	True	True
772.2	Spasm of muscle	symptoms	HP_0002487	Hyperkinetic movements										100.0	100.0	100.0						True		True	True	True
772.3	Muscle weakness	symptoms	HP_0001324	Muscle weakness	True	True	True							100.0			17.149725115567936					True		True	True	True
772.3	Muscle weakness	symptoms	HP_0001283	Bulbar palsy			True																	True	True	True
772.3	Muscle weakness	symptoms	HP_0030237	Hand muscle weakness			True																	True	True	True
772.3	Muscle weakness	symptoms	HP_0000467	Neck muscle weakness			True																	True	True	True
772.3	Muscle weakness	symptoms	HP_0002460	Distal muscle weakness			True															True		True	True	True
772.3	Muscle weakness	symptoms	HP_0030319	Weakness of facial musculature			True																	True	True	True
772.3	Muscle weakness	symptoms	HP_0003690	Limb muscle weakness			True																	True	True	True
772.3	Muscle weakness	symptoms	HP_0003327	Axial muscle weakness			True																	True	True	True
772.3	Muscle weakness	symptoms	HP_0003427	Thenar muscle weakness			True																	True	True	True
772.4	Rhabdomyolysis	symptoms	HP_0003201	Rhabdomyolysis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	74.84959311846927	True	True	True	True	True		True	True	True
772.4	Rhabdomyolysis	symptoms	HP_0008942	Acute rhabdomyolysis			True			True			True											True	True	True
772.6	Facial weakness	symptoms	HP_0030319	Weakness of facial musculature	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True		True	True	True
773	Pain in limb	symptoms	HP_0009763	Limb pain		True			True			True		100.0	100.0	100.0		True	True	True	True			True	True	True
780	Hypothermia/Chills	symptoms	HP_0002045	Hypothermia				True	True	True	True	True	True		100.0	100.0	80.05712156192104		True	True	True	True	True	True	True	True
781.2	Abnormal posture	symptoms	HP_0002533	Abnormal posturing										100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
782.3	Edema	symptoms	HP_0000969	Edema	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
782.6	Pallor and flushing	symptoms	HP_0000980	Pallor				True	True	True	True	True	True		100.0	100.0	152.44396222356232	True	True	True	True	True	True	True	True	True
783	Fever of unknown origin	symptoms	HP_0002047	Malignant hyperthermia				True	True	True					100.0		75.6016088432321	True	True			True		True	True	True
785	Abdominal pain	symptoms	HP_0410281	Dyspepsia													58.307465007153596			True	True			True	True	True
785	Abdominal pain	symptoms	HP_0033400	Acute abdomen			True			True	True	True	True			100.0				True	True	True	True	True	True	True
785	Abdominal pain	symptoms	HP_0002027	Abdominal pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True		True	True	True
789	Nausea and vomiting	symptoms	HP_0002017	Nausea and vomiting	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True			True	True	True
790.1	Elevated sedimentation rate	symptoms	HP_0003565	Elevated erythrocyte sedimentation rate	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True			True	True	True
791	Gangrene	symptoms	HP_0100758	Gangrene	True	True	True	True	True	True				100.0	100.0		129.54050511974512	True	True			True		True	True	True
797	Shock	symptoms	HP_0031273	Shock	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	24.230399311178108	True	True	True	True			True	True	True
797.1	Cardiogenic shock	symptoms	HP_0030149	Cardiogenic shock	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	87.66655873694367	True	True	True	True	True	True	True	True	True
800	Fracture of lower limb	injuries & poisonings	HP_0041081	Fractured lower leg		True							True	100.0		100.0	26.084021315337978	True	True					True	True	True
800	Fracture of lower limb	injuries & poisonings	HP_0041153	Fractured ankle													46.02724375343943			True	True			True	True	True
800.3	Fracture of tibia and fibula	injuries & poisonings	HP_0041081	Fractured lower leg													82.9906469167032	True	True					True	True	True
800.4	Fracture of patella	injuries & poisonings	HP_0041061	Fractured calcaneus											85.0		61.13754488991803							True	True	True
800.4	Fracture of patella	injuries & poisonings	HP_0041237	Fractured patella										100.0	100.0	100.0	14.584114627490745	True	True	True	True			True	True	True
803.1	Fracture of humerus	injuries & poisonings	HP_0041055	Fractured humerus		True	True		True	True				100.0	100.0	83.33	32.509773455362485	True	True	True	True		True	True	True	True
803.3	Fracture of clavicle or scapula	injuries & poisonings	HP_0041244	Fractured scapula										80.0	100.0	100.0	43.3866203286814	True	True	True	True	True	True	True	True	True
807	Fracture of ribs	injuries & poisonings	HP_0041246	Fractured sternum													73.79016937595853							True	True	True
807	Fracture of ribs	injuries & poisonings	HP_0041159	Fractured rib										100.0	82.76	88.89	82.25051416134536			True	True	True	True	True	True	True
809	Fracture of unspecified bones	injuries & poisonings	HP_0020110	Bone fracture													49.87489702289962	True	True			True		True	True	True
818	Intracranial hemorrhage (injury)	injuries & poisonings	HP_0100310	Epidural hemorrhage							True	True	True			100.0	110.93350432448904			True	True		True	True	True	True
818	Intracranial hemorrhage (injury)	injuries & poisonings	HP_0002170	Intracranial hemorrhage		True								85.71										True	True	True
818.1	Subdural hemorrhage (injury)	injuries & poisonings	HP_0100309	Subdural hemorrhage		True								82.93								True		True	True	True
818.2	Subarachnoid hemorrhage (injury)	injuries & poisonings	HP_0002138	Subarachnoid hemorrhage		True								86.79								True		True	True	True
830	Dislocation	injuries & poisonings	HP_0001373	Joint dislocation								True					62.07170632573101	True	True			True		True	True	True
830	Dislocation	injuries & poisonings	HP_0004976	Knee dislocation			True		True						100.0	82.76		True	True	True	True			True	True	True
830	Dislocation	injuries & poisonings	HP_0001083	Ectopia lentis			True																	True	True	True
830	Dislocation	injuries & poisonings	HP_0002827	Hip dislocation			True	True	True	True		True			100.0	83.33		True	True	True	True	True	True	True	True	True
835	Internal derangement of knee	injuries & poisonings	HP_0032191	Torn meniscus													63.81229632466359						True	True	True	True
911	Blister	injuries & poisonings	HP_0008066	Abnormal blistering of the skin	True	True	True							100.0								True		True	True	True
938	Dermatitis due to solar radiation	dermatologic	HP_0025127	Actinic keratosis													86.82302594773331							True	True	True
946	Anaphylactic shock NOS	injuries & poisonings	HP_0100845	Anaphylactic shock	True	True	True				True	True	True	100.0		100.0	56.08387210796636			True	True	True	True	True	True	True
947	Urticaria	dermatologic	HP_0001025	Urticaria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	64.15558305371505	True	True	True	True	True	True	True	True	True
949	Allergies, other	injuries & poisonings	HP_0012393	Allergy							True	True	True	100.0		100.0	21.740021590274768			True	True	True	True	True	True	True
958.1	Postoperative shock	injuries & poisonings	HP_0030149	Cardiogenic shock											82.05		87.66655873694367							True	True	True
960	Poisoning by antibiotics	injuries & poisonings	HP_0410323	Drug allergy													78.3875592977856							True	True	True
961	Poisoning by other anti-infectives	injuries & poisonings	HP_0410323	Drug allergy													114.9904792424398							True	True	True
964	Poisoning by agents primarily affecting blood constituents	injuries & poisonings	HP_0020172	Adverse drug response													43.54085218918576							True	True	True
964.1	Anticoagulants causing adverse effects	injuries & poisonings	HP_0011874	Heparin-induced thrombocytopenia					True						93.94	93.94	169.48083522108647	True	True	True	True	True		True	True	True
974	Poisoning by water, mineral, and uric acid metabolism drugs	injuries & poisonings	HP_0020172	Adverse drug response													43.54085218918576							True	True	True
979	Adverse drug events and drug allergies	injuries & poisonings	HP_0410323	Drug allergy											100.0		53.593170325560216					True		True	True	True
994.2	Sepsis	injuries & poisonings	HP_0100806	Sepsis	True	True	True	True	True	True				100.0	100.0				True	True	True	True		True	True	True
