phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0001941	Acidosis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0011106	Hypovolemia				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0003128	Lactic acidosis															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0001942	Metabolic acidosis															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0002153	Hyperkalemia							True	True	True			100.0	True	True	True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0002900	Hypokalemia							True	True	True			100.0	True	True	True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0011105	Hypervolemia											83.33	83.33	True	True	True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0003228	Hypernatremia															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0002902	Hyponatremia															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0011423	Hyperchloremia															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0003113	Hypochloremia															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0200114	Metabolic alkalosis															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0001944	Dehydration				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0005972	Respiratory acidosis															True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0001948	Alkalosis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
256	Disorders of fluid, electrolyte and acid-base balance	Metab	HP_0001950	Respiratory alkalosis															True	True	True	True		True	True
256.1	Hyperosmolality and/or hypernatremia	Metab	HP_0003228	Hypernatremia															True	True	True	True		True	True
256.2	Hyposmolality and/or hyponatremia	Metab	HP_0002902	Hyponatremia															True	True	True	True		True	True
256.3	Mixed disorder of acid-base balance	Metab	HP_0001942	Metabolic acidosis															True	True	True	True		True	True
256.3	Mixed disorder of acid-base balance	Metab	HP_0001950	Respiratory alkalosis															True	True	True	True		True	True
256.3	Mixed disorder of acid-base balance	Metab	HP_0005972	Respiratory acidosis															True	True	True	True		True	True
256.3	Mixed disorder of acid-base balance	Metab	HP_0200114	Metabolic alkalosis															True	True	True	True		True	True
256.3	Mixed disorder of acid-base balance	Metab	HP_0001941	Acidosis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
256.3	Mixed disorder of acid-base balance	Metab	HP_0003128	Lactic acidosis															True	True	True	True		True	True
256.3	Mixed disorder of acid-base balance	Metab	HP_0001948	Alkalosis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
256.31	Acidosis	Metab	HP_0005972	Respiratory acidosis															True	True	True	True		True	True
256.31	Acidosis	Metab	HP_0001942	Metabolic acidosis															True	True	True	True		True	True
256.31	Acidosis	Metab	HP_0003128	Lactic acidosis															True	True	True	True		True	True
256.31	Acidosis	Metab	HP_0001941	Acidosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
256.32	Alkalosis	Metab	HP_0001950	Respiratory alkalosis															True	True	True	True		True	True
256.32	Alkalosis	Metab	HP_0200114	Metabolic alkalosis															True	True	True	True		True	True
256.32	Alkalosis	Metab	HP_0001948	Alkalosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
256.4	Hyperkalemia [Hyperpotassemia]	Metab	HP_0002153	Hyperkalemia							True	True	True			100.0	True	True	True	True	True	True		True	True
256.5	Hypokalemia [Hypopotassemia]	Metab	HP_0002900	Hypokalemia							True	True	True			100.0	True	True	True	True	True	True		True	True
256.6	Fluid overload	Metab	HP_0011105	Hypervolemia										83.33	83.33	83.33	True	True	True	True	True	True		True	True
256.7	Volume depletion	Metab	HP_0001944	Dehydration				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
256.7	Volume depletion	Metab	HP_0011106	Hypovolemia				True	True	True	True	True	True	81.25	100.0	100.0	True	True	True	True	True	True		True	True
256.71	Dehydration	Metab	HP_0001944	Dehydration	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
256.72	Hypovolemia	Metab	HP_0011106	Hypovolemia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
257	Polydipsia	Metab	HP_0001959	Polydipsia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
280	Substance related disorders	Mental	HP_0033511	Drug addiction													True	True						True	True
280	Substance related disorders	Mental	HP_0000759	Abnormal peripheral nervous system morphology													True	True						True	True
280	Substance related disorders	Mental	HP_0033512	Stimulant addiction								True				100.0					True	True		True	True
280	Substance related disorders	Mental	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
280	Substance related disorders	Mental	HP_0000709	Psychosis													True	True						True	True
280	Substance related disorders	Mental	HP_0001410	Decreased liver function															True	True				True	True
280	Substance related disorders	Mental	HP_0030955	Alcoholism												84.21	True	True	True	True	True	True		True	True
280	Substance related disorders	Mental	HP_0001271	Polyneuropathy													True	True						True	True
280	Substance related disorders	Mental	HP_0033513	Cocaine addiction				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
280	Substance related disorders	Mental	HP_0033515	Opioid addiction					True		True	True	True		84.85	100.0	True	True	True	True	True	True		True	True
280	Substance related disorders	Mental	HP_0001392	Abnormality of the liver															True	True				True	True
280.1	Alcohol use disorders	Mental	HP_0001392	Abnormality of the liver															True	True				True	True
280.1	Alcohol use disorders	Mental	HP_0000709	Psychosis													True	True						True	True
280.1	Alcohol use disorders	Mental	HP_0001410	Decreased liver function															True	True				True	True
280.1	Alcohol use disorders	Mental	HP_0030955	Alcoholism												84.21	True	True	True	True	True	True		True	True
280.1	Alcohol use disorders	Mental	HP_0001271	Polyneuropathy													True	True						True	True
280.1	Alcohol use disorders	Mental	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
280.1	Alcohol use disorders	Mental	HP_0000759	Abnormal peripheral nervous system morphology													True	True						True	True
280.12	Alcohol dependence	Mental	HP_0030955	Alcoholism													True	True	True	True	True			True	True
280.12	Alcohol dependence	Mental	HP_0000709	Psychosis													True	True						True	True
280.13	Alcoholic liver disease	Mental	HP_0001410	Decreased liver function															True	True				True	True
280.13	Alcoholic liver disease	Mental	HP_0001392	Abnormality of the liver															True	True				True	True
280.13	Alcoholic liver disease	Mental	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
280.14	Alcoholic pancreatitis	Mental	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
280.2	Opioid related disorders	Mental	HP_0033515	Opioid addiction					True		True	True	True		84.85	100.0	True	True	True	True	True	True		True	True
280.22	Opioid dependence	Mental	HP_0033515	Opioid addiction	True	True	True		True		True	True	True	100.0	84.85	100.0	True	True	True	True	True		True	True	True
280.5	Cocaine related disorders	Mental	HP_0033513	Cocaine addiction				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
280.52	Cocaine dependence	Mental	HP_0033513	Cocaine addiction	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
280.6	Other stimulant related disorders	Mental	HP_0033512	Stimulant addiction								True				100.0						True		True	True
280.62	Other stimulant dependence	Mental	HP_0033512	Stimulant addiction		True						True		100.0		100.0							True	True	True
280.8	Other psychoactive substance related disorders	Mental	HP_0033511	Drug addiction													True	True						True	True
280.8	Other psychoactive substance related disorders	Mental	HP_0000709	Psychosis													True	True						True	True
280.82	Other psychoactive substance dependence	Mental	HP_0000709	Psychosis													True	True						True	True
280.82	Other psychoactive substance dependence	Mental	HP_0033511	Drug addiction													True	True						True	True
281	Substance abuse, dependence, and withdrawl	Mental	HP_0033543	Nicotine addiction							True	True	True			100.0			True	True	True	True		True	True
281	Substance abuse, dependence, and withdrawl	Mental	HP_0000709	Psychosis													True	True						True	True
281	Substance abuse, dependence, and withdrawl	Mental	HP_0030955	Alcoholism													True	True	True	True	True			True	True
281	Substance abuse, dependence, and withdrawl	Mental	HP_0033513	Cocaine addiction				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
281	Substance abuse, dependence, and withdrawl	Mental	HP_0033512	Stimulant addiction								True				100.0					True			True	True
281	Substance abuse, dependence, and withdrawl	Mental	HP_0033511	Drug addiction													True	True						True	True
281	Substance abuse, dependence, and withdrawl	Mental	HP_0033515	Opioid addiction					True		True	True	True		84.85	100.0	True	True	True	True	True			True	True
281.2	Substance dependence	Mental	HP_0033512	Stimulant addiction								True				100.0					True			True	True
281.2	Substance dependence	Mental	HP_0030955	Alcoholism													True	True	True	True	True			True	True
281.2	Substance dependence	Mental	HP_0000709	Psychosis													True	True						True	True
281.2	Substance dependence	Mental	HP_0033543	Nicotine addiction							True	True	True			100.0			True	True		True		True	True
281.2	Substance dependence	Mental	HP_0033511	Drug addiction													True	True						True	True
281.2	Substance dependence	Mental	HP_0033513	Cocaine addiction				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
281.2	Substance dependence	Mental	HP_0033515	Opioid addiction					True		True	True	True		84.85	100.0	True	True	True	True	True			True	True
281.21	Substance withdrawal	Mental	HP_0000709	Psychosis													True	True						True	True
282	Nicotine dependence (current and history of)	Mental	HP_0033543	Nicotine addiction							True	True	True			100.0			True	True		True		True	True
282.1	Current tobacco use and nicotine dependence	Mental	HP_0033543	Nicotine addiction							True	True	True			100.0			True	True		True		True	True
283	Other behavioral problems	Mental	HP_0000708	Behavioral abnormality		True			True					100.0	100.0								True	True	True
284	Suicide ideation and attempt or self harm	Mental	HP_0031589	Suicidal ideation				True	True	True					100.0	100.0	True	True	True	True	True			True	True
284.1	Suicidal ideations	Mental	HP_0031589	Suicidal ideation				True	True	True				100.0	100.0	100.0	True	True	True	True	True		True	True	True
286	Mood [affective] disorders	Mental	HP_0000716	Depression															True	True				True	True
286	Mood [affective] disorders	Mental	HP_0007302	Bipolar affective disorder				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
286	Mood [affective] disorders	Mental	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
286	Mood [affective] disorders	Mental	HP_0000709	Psychosis													True	True						True	True
286.1	Bipolar disorder	Mental	HP_0000709	Psychosis													True	True						True	True
286.1	Bipolar disorder	Mental	HP_0007302	Bipolar affective disorder	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
286.2	Major depressive disorder	Mental	HP_0000709	Psychosis													True	True						True	True
286.21	Major depressive disorder, recurrent	Mental	HP_0000709	Psychosis													True	True						True	True
286.3	Premenstrual dysphoric disorder	Mental	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
286.4	Dysthymic disorder	Mental	HP_0000716	Depression															True	True				True	True
287	Psychotic disorder	Mental	HP_0000709	Psychosis				True	True	True					100.0		True	True				True		True	True
287	Psychotic disorder	Mental	HP_0011999	Paranoia															True	True	True	True		True	True
287	Psychotic disorder	Mental	HP_0100753	Schizophrenia				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
287.1	Schizophrenia	Mental	HP_0000709	Psychosis													True	True				True		True	True
287.1	Schizophrenia	Mental	HP_0100753	Schizophrenia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
287.2	Schizoaffective disorder	Mental	HP_0000709	Psychosis													True	True						True	True
287.4	Delusional disorders	Mental	HP_0011999	Paranoia															True	True	True			True	True
