phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
CM_767.11	Polydactyly	Congenital	HP_0005696	Postaxial polydactyly type A	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0005817	Postaxial polysyndactyly of foot	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0005873	Polysyndactyly of hallux	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0006136	Bilateral postaxial polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0006159	Mesoaxial hand polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009945	Duplication of phalanx of 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009946	Polydactyly affecting the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009947	Duplication of the proximal phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009948	Duplication of the distal phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009949	Duplication of the middle phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009950	Complete duplication of the distal phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009951	Partial duplication of the distal phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009952	Complete duplication of the middle phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009953	Partial duplication of the middle phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009954	Complete duplication of the proximal phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009955	Partial duplication of the proximal phalanx of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009956	Partial duplication of the phalanges of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009957	Complete duplication of the phalanges of the 2nd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009958	Polydactyly affecting the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009959	Duplication of phalanx of 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009960	Complete duplication of the phalanges of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009961	Partial duplication of the phalanges of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009962	Duplication of the distal phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009963	Duplication of the middle phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009964	Duplication of the proximal phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009965	Complete duplication of the distal phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009966	Complete duplication of the middle phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009967	Complete duplication of the proximal phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009968	Partial duplication of the distal phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009969	Partial duplication of the middle phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009970	Partial duplication of the proximal phalanx of the 3rd finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009971	Polydactyly affecting the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009972	Duplication of phalanx of 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009973	Complete duplication of the phalanges of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009974	Partial duplication of the phalanges of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009975	Duplication of the distal phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009976	Duplication of the middle phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009977	Duplication of the proximal phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009978	Complete duplication of the distal phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009979	Complete duplication of the middle phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009980	Complete duplication of the proximal phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009981	Partial duplication of the distal phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009982	Partial duplication of the middle phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0009983	Partial duplication of the proximal phalanx of the 4th finger	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010112	Mesoaxial foot polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010328	Polydactyly affecting the 2nd toe	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010334	Polydactyly affecting the 3rd toe	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010340	Polydactyly affecting the 4th toe	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010440	Ectopic accesory toe-like appendage	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010441	Ectopic accessory finger-like appendage	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010442	Polydactyly	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010689	Mirror image polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010690	Mirror image hand polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010691	Mirror image foot polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0100258	Preaxial polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0100259	Postaxial polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0100260	Mesoaxial polydactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0001159	Syndactyly	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0001233	2-3 finger syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0001459	1-3 toe syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0001770	Toe syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0004691	2-3 toe syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0004692	4-5 toe syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0005650	2-5 finger cutaneous syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0005709	2-3 toe cutaneous syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0005767	1-2 toe complete cutaneous syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0005768	2-4 toe cutaneous syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0006088	1-5 finger complete cutaneous syndactyly	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
