phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
CV_440.13	Phlebitis and thrombophlebitis	Cardiovascular	HP_0001410	Decreased liver function															True	True				True	True
CV_440.13	Phlebitis and thrombophlebitis	Cardiovascular	HP_0001392	Abnormality of the liver															True	True				True	True
CV_440.13	Phlebitis and thrombophlebitis	Cardiovascular	HP_0002633	Vasculitis																		True			True
CV_440.14	Budd-Chiari syndrome	Cardiovascular	HP_0002639	Budd-Chiari syndrome	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_440.14	Budd-Chiari syndrome	Cardiovascular	HP_0030243	Hepatic vein thrombosis															True	True	True	True		True	True
CV_440.15	Cerebral venous sinus thrombosis	Cardiovascular	HP_0005305	Cerebral venous thrombosis										90.2							True	True			True
CV_440.15	Cerebral venous sinus thrombosis	Cardiovascular	HP_0004420	Arterial thrombosis																	True				True
CV_440.15	Cerebral venous sinus thrombosis	Cardiovascular	HP_0001907	Thromboembolism																	True				True
CV_440.15	Cerebral venous sinus thrombosis	Cardiovascular	HP_0001727	Thromboembolic stroke																	True				True
CV_440.2	Arterial embolism and thrombosis	Cardiovascular	HP_0001677	Coronary artery atherosclerosis																True					True
CV_440.2	Arterial embolism and thrombosis	Cardiovascular	HP_0004420	Arterial thrombosis										85.0	85.0	85.0									True
CV_440.2	Arterial embolism and thrombosis	Cardiovascular	HP_0004929	obsolete Coronary atherosclerosis																True					True
CV_440.21	Embolism of cerebral or precerebral arteries	Cardiovascular	HP_0025722	Cerebral infarct																	True				True
CV_440.22	Thrombosis of cerebral or precerebral arteries	Cardiovascular	HP_0005305	Cerebral venous thrombosis				True	True	True					100.0									True	True
CV_440.22	Thrombosis of cerebral or precerebral arteries	Cardiovascular	HP_0025722	Cerebral infarct																	True				True
CV_440.3	Pulmonary embolism	Cardiovascular	HP_0033639	Septic pulmonary embolism			True	True	True	True			True		100.0		True	True					True	True	True
CV_440.3	Pulmonary embolism	Cardiovascular	HP_0033426	Pulmonary air embolism									True												True
CV_440.3	Pulmonary embolism	Cardiovascular	HP_0032008	Pulmonary fat embolism									True		81.82						True				True
CV_440.3	Pulmonary embolism	Cardiovascular	HP_0002204	Pulmonary embolism	True	True	True		True		True	True	True	100.0	80.0	100.0			True	True	True	True	True	True	True
CV_440.3	Pulmonary embolism	Cardiovascular	HP_0001648	Cor pulmonale					True						83.87						True	True			True
CV_440.4	Septic embolism	Cardiovascular	HP_0033553	Septic embolism	True	True	True							100.0									True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0100026	Arteriovenous malformation	True	True	True					True		100.0		88.37						True	True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031488	Arteriovenous malformation of the lip			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031347	Uterine arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031345	Colonic arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031344	Pelvic arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031343	Jejunal arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031342	Duodenal arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031346	Rectal arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031256	Optic nerve arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031254	Thalamic arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0006574	Hepatic arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0006548	Pulmonary arteriovenous malformation			True															True	True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0002629	Gastrointestinal arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0002408	Cerebral arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0002390	Spinal arteriovenous malformation			True																True	True	True
CV_441	Arteriovenous malformation	Cardiovascular	HP_0031341	Gastric arteriovenous malformation			True																True	True	True
CV_441.1	Arteriovenous fistula	Cardiovascular	HP_0100026	Arteriovenous malformation																		True			True
CV_441.1	Arteriovenous fistula	Cardiovascular	HP_0031563	Coronary arteriovenous fistula			True																True	True	True
CV_441.1	Arteriovenous fistula	Cardiovascular	HP_0006548	Pulmonary arteriovenous malformation																		True			True
CV_441.1	Arteriovenous fistula	Cardiovascular	HP_0004947	Arteriovenous fistula	True	True	True		True			True		100.0	84.44	84.44					True	True	True	True	True
CV_441.1	Arteriovenous fistula	Cardiovascular	HP_0004952	Pulmonary arteriovenous fistulas											89.23	89.23	True	True	True	True				True	True
CV_441.2	Pulmonary arteriovenous malformation	Cardiovascular	HP_0004947	Arteriovenous fistula																		True			True
CV_441.2	Pulmonary arteriovenous malformation	Cardiovascular	HP_0004952	Pulmonary arteriovenous fistulas												89.23			True	True				True	True
CV_441.2	Pulmonary arteriovenous malformation	Cardiovascular	HP_0006548	Pulmonary arteriovenous malformation	True	True	True	True	True	True		True		100.0	100.0	86.57							True	True	True
CV_441.2	Pulmonary arteriovenous malformation	Cardiovascular	HP_0100026	Arteriovenous malformation		True			True														True	True	True
CV_441.5	Arteriovenous malformation of precerebral or cerebral vessels*	Cardiovascular	HP_0100026	Arteriovenous malformation																		True			True
CV_441.5	Arteriovenous malformation of precerebral or cerebral vessels*	Cardiovascular	HP_0002408	Cerebral arteriovenous malformation								True				88.14			True	True		True		True	True
CV_441.5	Arteriovenous malformation of precerebral or cerebral vessels*	Cardiovascular	HP_0006548	Pulmonary arteriovenous malformation																		True			True
CV_442	Disease of capillaries	Cardiovascular	HP_0001009	Telangiectasia																	True	True			True
CV_443.1	Stricture of artery [Arterial stenosis]	Cardiovascular	HP_0100545	Arterial stenosis													True	True	True	True				True	True
CV_443.2	Celiac artery compression syndrome	Cardiovascular	HP_0012327	Celiac artery compression		True			True			True		85.19	85.19	85.19	True	True	True	True			True	True	True
CV_443.3	Arterial fibromuscular dysplasia*	Cardiovascular	HP_0005313	Arterial fibromuscular dysplasia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
CV_444.1	Varicose veins	Cardiovascular	HP_0002619	Varicose veins	True	True	True							100.0	83.87	83.87					True	True	True	True	True
CV_444.1	Varicose veins	Cardiovascular	HP_0025203	Caput medusae																	True	True			True
CV_444.11	Varicose veins of lower extremities	Cardiovascular	HP_0002619	Varicose veins															True	True	True	True		True	True
CV_444.11	Varicose veins of lower extremities	Cardiovascular	HP_0033564	Stasis dermatitis																		True			True
CV_444.12	Gastric varices*	Cardiovascular	HP_0030169	Gastric varix										85.71		85.71			True	True		True		True	True
CV_444.13	Esophageal varices	Cardiovascular	HP_0002619	Varicose veins																		True			True
CV_444.13	Esophageal varices	Cardiovascular	HP_0002040	Esophageal varix										85.71		85.71			True	True				True	True
CV_444.14	Vulval varices	Cardiovascular	HP_0002619	Varicose veins																		True			True
CV_444.14	Vulval varices	Cardiovascular	HP_0100677	Vulval varicose vein													True	True	True	True				True	True
CV_444.15	Scrotal varices [Varicocele]	Cardiovascular	HP_0012871	Varicocele													True	True	True	True	True	True		True	True
CV_444.5	Venous insufficiency (chronic) (peripheral)	Cardiovascular	HP_0005293	Venous insufficiency													True	True		True				True	True
CV_444.5	Venous insufficiency (chronic) (peripheral)	Cardiovascular	HP_0033564	Stasis dermatitis															True	True	True			True	True
CV_446	Hypotension	Cardiovascular	HP_0500107	Isolated diastolic hypotension																	True	True			True
CV_446	Hypotension	Cardiovascular	HP_0002615	Hypotension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_446.2	Orthostatic hypotension	Cardiovascular	HP_0002321	Vertigo																	True	True			True
CV_446.2	Orthostatic hypotension	Cardiovascular	HP_0001278	Orthostatic hypotension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_448	Peripheral vascular disease	Cardiovascular	HP_0001063	Acrocyanosis															True	True	True	True		True	True
CV_448	Peripheral vascular disease	Cardiovascular	HP_0032147	Erythromelalgia																		True			True
CV_448.1	Raynaud's syndrome	Cardiovascular	HP_0030880	Raynaud phenomenon													True	True	True	True	True	True		True	True
CV_448.2	Erythromelalgia	Cardiovascular	HP_0032147	Erythromelalgia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
CV_448.9	Peripheral vascular disease NOS [includes PAD]	Cardiovascular	HP_0004417	Intermittent claudication															True	True		True		True	True
CV_448.9	Peripheral vascular disease NOS [includes PAD]	Cardiovascular	HP_0004950	Peripheral arterial stenosis													True	True	True	True	True	True		True	True
CV_448.9	Peripheral vascular disease NOS [includes PAD]	Cardiovascular	HP_0005315	obsolete Peripheral artery occlusive disease														True		True					True
CV_448.9	Peripheral vascular disease NOS [includes PAD]	Cardiovascular	HP_0025637	Vasospasm																	True				True
CV_448.9	Peripheral vascular disease NOS [includes PAD]	Cardiovascular	HP_0100758	Gangrene																		True			True
CV_449	Other disorders of the circulatory system	Cardiovascular	HP_0031041	Obstruction of the superior vena cava																	True	True			True
CV_452	Hemorrhage, NOS	Cardiovascular	HP_0002239	Gastrointestinal hemorrhage			True			True				86.96	86.96								True	True	True
DE_660	Infection of the skin	Dermatological	HP_0000951	Abnormality of the skin														True		True					True
DE_660	Infection of the skin	Dermatological	HP_0030318	Angular cheilitis																	True				True
DE_660	Infection of the skin	Dermatological	HP_0100658	Cellulitis										100.0				True		True			True	True	True
DE_660.1	Fungal infection of the skin	Dermatological	HP_0032518	Disseminated dermatophytosis																		True			True
DE_660.1	Fungal infection of the skin	Dermatological	HP_0032249	Coccidioidomycosis												85.71									True
DE_660.11	Candidiasis of skin and nails	Dermatological	HP_0002728	Chronic mucocutaneous candidiasis																		True			True
DE_660.12	Dermatophytosis	Dermatological	HP_0032515	Deep dermatophytosis			True		True	True			True	85.71	88.89	85.71	True	True					True	True	True
DE_660.12	Dermatophytosis	Dermatological	HP_0032518	Disseminated dermatophytosis															True	True	True			True	True
DE_660.121	Dermatophytosis of scalp and beard	Dermatological	HP_0032518	Disseminated dermatophytosis																		True			True
DE_660.122	Dermatophytosis of nail	Dermatological	HP_0012203	Onychomycosis														True	True	True	True	True		True	True
DE_660.2	Bacterial infection of the skin	Dermatological	HP_0000951	Abnormality of the skin																True					True
DE_660.2	Bacterial infection of the skin	Dermatological	HP_0031180	Erythema migrans															True	True				True	True
DE_660.2	Bacterial infection of the skin	Dermatological	HP_0100658	Cellulitis										100.0						True			True	True	True
DE_660.21	Impetigo	Dermatological	HP_0000951	Abnormality of the skin														True		True					True
DE_660.21	Impetigo	Dermatological	HP_0012322	Perifolliculitis															True	True				True	True
DE_660.21	Impetigo	Dermatological	HP_0100658	Cellulitis														True		True					True
DE_660.22	Staphylococcal scalded skin syndrome [Ritter's disease]	Dermatological	HP_0000951	Abnormality of the skin														True		True					True
DE_660.22	Staphylococcal scalded skin syndrome [Ritter's disease]	Dermatological	HP_0100658	Cellulitis																True					True
DE_660.23	Cutaneous erysipeloid	Dermatological	HP_0001055	Erysipelas				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
DE_660.4	Carbuncle and furuncle	Dermatological	HP_0100658	Cellulitis														True		True					True
DE_660.4	Carbuncle and furuncle	Dermatological	HP_0020084	Carbuncle							True	True	True			100.0					True			True	True
DE_660.4	Carbuncle and furuncle	Dermatological	HP_0020083	Furuncle							True	True	True			100.0			True	True	True			True	True
DE_660.4	Carbuncle and furuncle	Dermatological	HP_0000951	Abnormality of the skin														True		True					True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0000951	Abnormality of the skin														True		True					True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0001818	Paronychia															True	True		True		True	True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0020083	Furuncle																		True			True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0020084	Carbuncle																		True			True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0025615	Abscess																	True				True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0025616	Sterile abscess																	True				True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0031292	Cutaneous abscess							True	True	True			100.0					True			True	True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0033590	Inguinal abscess												82.35									True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0100539	Periorbital edema							True	True	True			100.0			True	True		True		True	True
DE_660.6	Cellulitis and abscess	Dermatological	HP_0100658	Cellulitis							True	True	True			100.0		True	True	True	True	True		True	True
