phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10
200.1	Polycythemia vera	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
200.1	Polycythemia vera	neoplasms	HP_0001909	Leukemia																	True		
200.1	Polycythemia vera	neoplasms	HP_0001901	Polycythemia		True			True			True		83.87	83.87	83.87	30.290395631800443						
201	Hodgkin's disease	neoplasms	HP_0001909	Leukemia															True		True		
201	Hodgkin's disease	neoplasms	HP_0012189	Hodgkin lymphoma							True	True	True	100.0	100.0	100.0	71.58937317281185	True	True	True	True	True	True
201	Hodgkin's disease	neoplasms	HP_0002665	Lymphoma																			True
201	Hodgkin's disease	neoplasms	HP_0030731	Carcinoma															True		True		
201	Hodgkin's disease	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
201	Hodgkin's disease	neoplasms	HP_0004377	Hematological neoplasm															True		True		
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0012539	Non-Hodgkin lymphoma							True	True	True			100.0	67.90135868396739		True	True	True	True	True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0200151	Cutaneous mastocytosis																		True	True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0100727	Histiocytosis																		True	
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0030731	Carcinoma															True		True		
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0012190	T-cell lymphoma																			True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0030080	Burkitt lymphoma							True	True	True		85.0	100.0		True	True	True	True	True	True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0100634	Neuroendocrine neoplasm														True	True				
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0030069	Primary central nervous system lymphoma				True	True	True					100.0			True	True			True	
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0002665	Lymphoma													17.952626771839316		True	True	True		
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0012193	Anaplastic large-cell lymphoma											100.0	87.5		True	True	True	True	True	True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0100570	Carcinoid tumor												82.05							
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0004377	Hematological neoplasm															True		True		
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0001909	Leukemia															True		True		
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0033125	Follicular lymphoma							True	True	True			100.0		True	True	True	True	True	True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0012191	B-cell lymphoma							True	True	True			100.0							True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0012192	Cutaneous T-cell lymphoma							True	True	True			100.0						True	True
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
202	Cancer of other lymphoid, histiocytic tissue	neoplasms	HP_0100495	Mastocytosis																		True	True
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0030069	Primary central nervous system lymphoma				True	True	True					100.0			True	True			True	
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0012539	Non-Hodgkin lymphoma							True	True	True	100.0		100.0	19.370360998475988		True	True	True	True	True
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0002665	Lymphoma													22.996930427489318		True	True	True		
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0004377	Hematological neoplasm															True		True		
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0030731	Carcinoma															True		True		
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0012192	Cutaneous T-cell lymphoma							True	True	True			100.0						True	True
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0012193	Anaplastic large-cell lymphoma											100.0	87.5		True	True	True	True	True	True
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0030080	Burkitt lymphoma							True	True	True		85.0	100.0		True	True	True	True	True	True
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0012191	B-cell lymphoma							True	True	True			100.0							True
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0001909	Leukemia															True		True		
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0033125	Follicular lymphoma							True	True	True			100.0		True	True	True	True	True	True
202.2	Non-Hodgkins lymphoma	neoplasms	HP_0012190	T-cell lymphoma																			True
202.21	Nodular lymphoma	neoplasms	HP_0030731	Carcinoma															True		True		
202.21	Nodular lymphoma	neoplasms	HP_0012539	Non-Hodgkin lymphoma																			True
202.21	Nodular lymphoma	neoplasms	HP_0001909	Leukemia															True		True		
202.21	Nodular lymphoma	neoplasms	HP_0004377	Hematological neoplasm															True		True		
202.21	Nodular lymphoma	neoplasms	HP_0033125	Follicular lymphoma							True	True	True			100.0	43.719487021544666	True	True	True	True	True	True
202.21	Nodular lymphoma	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
202.22	Reticulosarcoma	neoplasms	HP_0002665	Lymphoma													27.390169875952648						
202.22	Reticulosarcoma	neoplasms	HP_0030731	Carcinoma															True		True		
202.22	Reticulosarcoma	neoplasms	HP_0012539	Non-Hodgkin lymphoma													64.94719057490062						
202.22	Reticulosarcoma	neoplasms	HP_0001909	Leukemia															True		True		
202.22	Reticulosarcoma	neoplasms	HP_0004377	Hematological neoplasm															True		True		
202.22	Reticulosarcoma	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
202.23	Lymphosarcoma	neoplasms	HP_0002665	Lymphoma													41.85001349297051						
202.23	Lymphosarcoma	neoplasms	HP_0004377	Hematological neoplasm															True		True		
202.23	Lymphosarcoma	neoplasms	HP_0012539	Non-Hodgkin lymphoma													55.376551293286184						
202.23	Lymphosarcoma	neoplasms	HP_0033125	Follicular lymphoma															True				
202.23	Lymphosarcoma	neoplasms	HP_0001909	Leukemia															True		True		
202.23	Lymphosarcoma	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
202.23	Lymphosarcoma	neoplasms	HP_0030731	Carcinoma															True		True		
202.24	Large cell lymphoma	neoplasms	HP_0001909	Leukemia															True		True		
202.24	Large cell lymphoma	neoplasms	HP_0012193	Anaplastic large-cell lymphoma										80.85	100.0	87.5	45.030021643830175	True	True	True	True	True	True
202.24	Large cell lymphoma	neoplasms	HP_0030731	Carcinoma															True		True		
202.24	Large cell lymphoma	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
202.24	Large cell lymphoma	neoplasms	HP_0004377	Hematological neoplasm															True		True		
204	Leukemia	neoplasms	HP_0005558	Chronic leukemia														True	True	True	True		
204	Leukemia	neoplasms	HP_0004864	Refractory sideroblastic anemia																	True		
204	Leukemia	neoplasms	HP_0001909	Leukemia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	35.829569330414834	True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
204	Leukemia	neoplasms	HP_0020195	IgG heavy chain paraproteinemia															True	True	True		
204	Leukemia	neoplasms	HP_0001924	Sideroblastic anemia																	True		
204	Leukemia	neoplasms	HP_0011857	Plasmacytoma																True	True		True
204	Leukemia	neoplasms	HP_0100727	Histiocytosis																			True
204	Leukemia	neoplasms	HP_0006775	Multiple myeloma				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0020194	IgA heavy chain paraproteinemia															True	True	True		
204	Leukemia	neoplasms	HP_0012324	Myeloid leukemia				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0002863	Myelodysplasia												100.0				True	True		True
204	Leukemia	neoplasms	HP_0002488	Acute leukemia														True	True	True	True		
204	Leukemia	neoplasms	HP_0005531	Biphenotypic acute leukemia																True	True		
204	Leukemia	neoplasms	HP_0005547	Myeloproliferative disorder																		True	
204	Leukemia	neoplasms	HP_0005526	Lymphoid leukemia				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0005550	Chronic lymphatic leukemia												81.82		True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0004845	Acute monocytic leukemia					True	True			True		100.0	87.18		True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0030731	Carcinoma															True		True		
204	Leukemia	neoplasms	HP_0006721	Acute lymphoblastic leukemia					True	True		True	True		100.0	100.0		True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0005506	Chronic myelogenous leukemia					True	True					100.0			True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0006733	Acute megakaryocytic leukemia						True					89.8	85.71		True	True	True	True		
204	Leukemia	neoplasms	HP_0004808	Acute myeloid leukemia					True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
204	Leukemia	neoplasms	HP_0004836	Acute promyelocytic leukemia							True	True	True			100.0			True	True	True	True	True
204	Leukemia	neoplasms	HP_0004820	Acute myelomonocytic leukemia							True	True	True			100.0			True	True	True		
204	Leukemia	neoplasms	HP_0012209	Juvenile myelomonocytic leukemia							True	True	True			100.0				True	True		True
204	Leukemia	neoplasms	HP_0012325	Chronic myelomonocytic leukemia							True	True	True		90.91	100.0				True	True	True	
204	Leukemia	neoplasms	HP_0004377	Hematological neoplasm															True		True		
204	Leukemia	neoplasms	HP_0033125	Follicular lymphoma																	True		
204.1	Lymphoid leukemia	neoplasms	HP_0004377	Hematological neoplasm															True		True		
204.1	Lymphoid leukemia	neoplasms	HP_0005558	Chronic leukemia													14.497913622349444						
204.1	Lymphoid leukemia	neoplasms	HP_0030731	Carcinoma															True		True		
204.1	Lymphoid leukemia	neoplasms	HP_0033125	Follicular lymphoma																	True		
204.1	Lymphoid leukemia	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
204.1	Lymphoid leukemia	neoplasms	HP_0001909	Leukemia													58.0559124744137		True		True		True
204.1	Lymphoid leukemia	neoplasms	HP_0006721	Acute lymphoblastic leukemia			True		True	True		True	True		100.0	100.0		True	True	True	True	True	True
204.1	Lymphoid leukemia	neoplasms	HP_0005526	Lymphoid leukemia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True
204.1	Lymphoid leukemia	neoplasms	HP_0005550	Chronic lymphatic leukemia												81.82		True	True	True	True	True	True
204.11	Lymphoid leukemia, acute	neoplasms	HP_0004377	Hematological neoplasm															True		True		
204.11	Lymphoid leukemia, acute	neoplasms	HP_0030731	Carcinoma															True		True		
204.11	Lymphoid leukemia, acute	neoplasms	HP_0001909	Leukemia															True		True		
204.11	Lymphoid leukemia, acute	neoplasms	HP_0006721	Acute lymphoblastic leukemia		True	True		True	True		True		100.0	100.0	100.0	21.071755604627747	True	True	True	True	True	True
204.11	Lymphoid leukemia, acute	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
204.11	Lymphoid leukemia, acute	neoplasms	HP_0005526	Lymphoid leukemia		True			True														
204.12	Lymphoid leukemia, chronic	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
204.12	Lymphoid leukemia, chronic	neoplasms	HP_0004377	Hematological neoplasm															True		True		
204.12	Lymphoid leukemia, chronic	neoplasms	HP_0030731	Carcinoma															True		True		
204.12	Lymphoid leukemia, chronic	neoplasms	HP_0001909	Leukemia															True		True		
204.12	Lymphoid leukemia, chronic	neoplasms	HP_0005526	Lymphoid leukemia		True			True					81.82	81.82								
204.12	Lymphoid leukemia, chronic	neoplasms	HP_0005550	Chronic lymphatic leukemia												81.82	136.12319853762352	True	True	True	True	True	True
204.2	Myeloid leukemia	neoplasms	HP_0002863	Myelodysplasia												100.0	79.9914287858265			True	True		True
204.2	Myeloid leukemia	neoplasms	HP_0012324	Myeloid leukemia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True
204.2	Myeloid leukemia	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
204.2	Myeloid leukemia	neoplasms	HP_0004864	Refractory sideroblastic anemia																	True		
204.2	Myeloid leukemia	neoplasms	HP_0004820	Acute myelomonocytic leukemia							True	True	True			100.0			True	True	True		
204.2	Myeloid leukemia	neoplasms	HP_0001909	Leukemia															True		True		
204.2	Myeloid leukemia	neoplasms	HP_0004377	Hematological neoplasm															True		True		
204.2	Myeloid leukemia	neoplasms	HP_0012325	Chronic myelomonocytic leukemia																		True	
204.2	Myeloid leukemia	neoplasms	HP_0001924	Sideroblastic anemia																	True		
204.2	Myeloid leukemia	neoplasms	HP_0005506	Chronic myelogenous leukemia					True	True					100.0			True	True	True	True	True	True
204.2	Myeloid leukemia	neoplasms	HP_0030731	Carcinoma															True		True		
204.2	Myeloid leukemia	neoplasms	HP_0004808	Acute myeloid leukemia			True		True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
204.2	Myeloid leukemia	neoplasms	HP_0004836	Acute promyelocytic leukemia							True	True	True			100.0			True	True	True	True	True
204.2	Myeloid leukemia	neoplasms	HP_0005547	Myeloproliferative disorder																		True	
204.21	Myeloid leukemia, acute	neoplasms	HP_0004820	Acute myelomonocytic leukemia							True	True	True			100.0			True	True	True		
204.21	Myeloid leukemia, acute	neoplasms	HP_0001924	Sideroblastic anemia																	True		
