hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD10_code	ICD10_label	ICD10_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0001824	Weight loss	weight loss	True	R63.4	Abnormal weight loss	abnormal weight loss	['1002']	['230', '230.2', '230.21']	['EM_230.21']
HP_0001824	Loss of weight	loss of weight	False	R63.4	Abnormal weight loss	abnormal weight loss	['1002']	['230', '230.2', '230.21']	['EM_230.21']
HP_0012385	Camptodactyly	camptodactyly	True	Q68.1	Congenital deformity of finger(s) and hand	congenital deformity of fingers and hand	['756']	['785', '785.1']	['CM_767.1']
HP_0001840	Metatarsus adductus	metatarsus adductus	True	Q66.2	Congenital metatarsus (primus) varus	congenital metatarsus primus varus	['755', '755.1']	['784', '784.2']	['CM_766.12']
HP_0001840	Metatarsus varus	metatarsus varus	False	Q66.2	Congenital metatarsus (primus) varus	congenital metatarsus primus varus	['755', '755.1']	['784', '784.2']	['CM_766.12']
HP_0001854	Podagra	podagra	True	M10	Gout	gout	['274', '274.1']	['703', '703.1', '703.11']	['MS_703.1']
HP_0001997	Gout	gout	True	M10	Gout	gout	['274', '274.1']	['703', '703.1', '703.11']	['MS_703.1']
HP_0001997	Gouty arthritis	gouty arthritis	False	M10	Gout	gout	['274', '274.1']	['703', '703.1', '703.11']	['MS_703.1']
HP_0030084	Clinodactyly	clinodactyly	True	Q74.0	Other congenital malformations of upper limb(s), including shoulder girdle	other congenital malformations of upper limbs including shoulder girdle	['755', '755.4']	['785']	['CM_767']
HP_0001873	Thrombocytopenia	thrombocytopenia	True	D69.6	Thrombocytopenia, unspecified	thrombocytopenia	['287', '287.3']	['169', '169.1']	['BI_169.1']
HP_0001873	Low platelet count	low platelet count	False	D69.6	Thrombocytopenia, unspecified	thrombocytopenia	['287', '287.3']	['169', '169.1']	['BI_169.1']
HP_0001875	Neutropenia	neutropenia	True	D70	Neutropenia	neutropenia	['288', '288.1', '288.11']	['170', '170.1']	['BI_170.1']
HP_0001876	Pancytopenia	pancytopenia	True	D61.9	Aplastic anemia, unspecified	aplastic anemia	['284']	['162', '164']	['BI_162', 'BI_164']
HP_0001876	Low blood cell count	low blood cell count	False	D61.9	Aplastic anemia, unspecified	aplastic anemia	['284']	['162', '164']	['BI_162', 'BI_164']
HP_0001876	Pancytopaenia	pancytopaenia	False	D61.9	Aplastic anemia, unspecified	aplastic anemia	['284']	['162', '164']	['BI_162', 'BI_164']
HP_0001878	Hemolytic anemia	hemolytic anemia	True	D55	Anemia due to enzyme disorders	anemia due to enzyme disorders	['282', '282.9']	['161', '161.1', '164']	['BI_164']
HP_0001878	Haemolytic anaemia	haemolytic anemia	False	D55	Anemia due to enzyme disorders	anemia due to enzyme disorders	['282', '282.9']	['161', '161.1', '164']	['BI_164']
HP_0001878	Hemolytic anaemia	hemolytic anemia	False	D55	Anemia due to enzyme disorders	anemia due to enzyme disorders	['282', '282.9']	['161', '161.1', '164']	['BI_164']
HP_0001878	Hemolytic anemia	hemolytic anemia	True	D59	Acquired hemolytic anemia	acquired hemolytic anemia	['283']	['161', '161.2', '164']	['BI_161.2', 'BI_164']
HP_0001878	Haemolytic anaemia	haemolytic anemia	False	D59	Acquired hemolytic anemia	acquired hemolytic anemia	['283']	['161', '161.2', '164']	['BI_161.2', 'BI_164']
HP_0001878	Hemolytic anaemia	hemolytic anemia	False	D59	Acquired hemolytic anemia	acquired hemolytic anemia	['283']	['161', '161.2', '164']	['BI_161.2', 'BI_164']
HP_0001880	Eosinophilia	eosinophilia	True	D72.1	Eosinophilia	eosinophilia	['288', '288.3']	['171', '171.7']	['BI_171.7']
HP_0001974	Leukocytosis	leukocytosis	True	D72.8	Other specified disorders of white blood cells	other specified disorders of white blood cells	['288']	['172']	['BI_172']
HP_0001882	Leukopenia	leukopenia	True	D72.8	Other specified disorders of white blood cells	other specified disorders of white blood cells	['288']	['172']	['BI_172']
HP_0001882	Low white blood cell count	low white blood cell count	False	D72.8	Other specified disorders of white blood cells	other specified disorders of white blood cells	['288']	['172']	['BI_172']
HP_0001888	Lymphopenia	lymphopenia	True	D72.8	Other specified disorders of white blood cells	other specified disorders of white blood cells	['288']	['172']	['BI_172']
HP_0001888	Lymphocytopenia	lymphocytopenia	False	D72.8	Other specified disorders of white blood cells	other specified disorders of white blood cells	['288']	['172']	['BI_172']
HP_0002754	Osteomyelitis	osteomyelitis	True	M86	Osteomyelitis	osteomyelitis	['710', '710.1', '710.19']	['701', '701.1']	['MS_701.1']
HP_0002754	Bone infection	bone infection	False	M86	Osteomyelitis	osteomyelitis	['710', '710.1', '710.19']	['701', '701.1']	['MS_701.1']
HP_0001889	Megaloblastic anemia	megaloblastic anemia	True	D51.1	Vitamin B12 deficiency anemia due to selective vitamin B12 malabsorption with proteinuria	vitamin b12 deficiency anemia due to selective vitamin b12 malabsorption with proteinuria	['281', '281.1', '281.12']	['160', '160.2', '164', '164.2', '232', '232.2', '232.27', '830']	['BI_160.2', 'BI_164.2', 'EM_232.27', 'SS_830']
HP_0001889	Megaloblastic anaemia	megaloblastic anemia	False	D51.1	Vitamin B12 deficiency anemia due to selective vitamin B12 malabsorption with proteinuria	vitamin b12 deficiency anemia due to selective vitamin b12 malabsorption with proteinuria	['281', '281.1', '281.12']	['160', '160.2', '164', '164.2', '232', '232.2', '232.27', '830']	['BI_160.2', 'BI_164.2', 'EM_232.27', 'SS_830']
HP_0001889	Megaloblastic anemia	megaloblastic anemia	True	D52.0	Dietary folate deficiency anemia	dietary folate deficiency anemia	['281', '281.1', '281.13']	['160', '160.2', '164', '164.2', '232', '232.2', '232.29']	['BI_160.22', 'BI_164.2', 'EM_232.29']
HP_0001889	Megaloblastic anaemia	megaloblastic anemia	False	D52.0	Dietary folate deficiency anemia	dietary folate deficiency anemia	['281', '281.1', '281.13']	['160', '160.2', '164', '164.2', '232', '232.2', '232.29']	['BI_160.22', 'BI_164.2', 'EM_232.29']
HP_0001889	Megaloblastic anemia	megaloblastic anemia	True	D53.1	Other megaloblastic anemias, not elsewhere classified	other megaloblastic anemias not elsewhere classified	['281', '281.1']	['160', '160.2', '164', '164.2']	['BI_160.2', 'BI_164.2']
HP_0001889	Megaloblastic anaemia	megaloblastic anemia	False	D53.1	Other megaloblastic anemias, not elsewhere classified	other megaloblastic anemias not elsewhere classified	['281', '281.1']	['160', '160.2', '164', '164.2']	['BI_160.2', 'BI_164.2']
HP_0001972	Macrocytic anemia	macrocytic anemia	True	D52.9	Folate deficiency anemia, unspecified	folate deficiency anemia	['281', '281.1', '281.13']	['160', '160.2', '164', '164.2', '232', '232.2', '232.29']	['BI_160.22', 'BI_164.2', 'EM_232.29']
HP_0001972	Macrocytic anaemia	macrocytic anemia	False	D52.9	Folate deficiency anemia, unspecified	folate deficiency anemia	['281', '281.1', '281.13']	['160', '160.2', '164', '164.2', '232', '232.2', '232.29']	['BI_160.22', 'BI_164.2', 'EM_232.29']
HP_0001890	Autoimmune hemolytic anemia	autoimmune hemolytic anemia	True	D59.0	Drug-induced autoimmune hemolytic anemia	drug-induced autoimmune hemolytic anemia	['283', '283.1']	['161', '161.2', '161.22', '164', '181']	['BI_161.21', 'BI_164', 'BI_181']
HP_0001890	Autoimmune haemolytic anaemia	autoimmune haemolytic anemia	False	D59.0	Drug-induced autoimmune hemolytic anemia	drug-induced autoimmune hemolytic anemia	['283', '283.1']	['161', '161.2', '161.22', '164', '181']	['BI_161.21', 'BI_164', 'BI_181']
HP_0001890	Autoimmune hemolytic anaemia	autoimmune hemolytic anemia	False	D59.0	Drug-induced autoimmune hemolytic anemia	drug-induced autoimmune hemolytic anemia	['283', '283.1']	['161', '161.2', '161.22', '164', '181']	['BI_161.21', 'BI_164', 'BI_181']
HP_0001890	Autoimmune hemolytic anemia	autoimmune hemolytic anemia	True	D59.1	Other autoimmune hemolytic anemias	other autoimmune hemolytic anemias	['283', '283.1']	['161', '161.2', '161.21', '164', '181']	['BI_161.21', 'BI_164', 'BI_181']
HP_0001890	Autoimmune haemolytic anaemia	autoimmune haemolytic anemia	False	D59.1	Other autoimmune hemolytic anemias	other autoimmune hemolytic anemias	['283', '283.1']	['161', '161.2', '161.21', '164', '181']	['BI_161.21', 'BI_164', 'BI_181']
HP_0001890	Autoimmune hemolytic anaemia	autoimmune hemolytic anemia	False	D59.1	Other autoimmune hemolytic anemias	other autoimmune hemolytic anemias	['283', '283.1']	['161', '161.2', '161.21', '164', '181']	['BI_161.21', 'BI_164', 'BI_181']
HP_0001891	Iron deficiency anemia	iron deficiency anemia	True	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0001891	Iron deficiency anaemia	iron deficiency anemia	False	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0001891	Iron-deficiency anaemia	iron-deficiency anemia	False	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0001891	Iron-deficiency anemia	iron-deficiency anemia	False	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0001894	Thrombocytosis	thrombocytosis	True	D47.3	Essential (hemorrhagic) thrombocythemia	essential hemorrhagic thrombocythemia	['200']	['120', '120.1', '124', '124.5']	['CA_120.1', 'CA_124.5']
HP_0001901	Polycythemia	polycythemia	True	D75.1	Secondary polycythemia	secondary polycythemia	['289', '289.8']	['175', '175.2']	['BI_175.2']
HP_0001901	Erythrocytosis	erythrocytosis	False	D75.1	Secondary polycythemia	secondary polycythemia	['289', '289.8']	['175', '175.2']	['BI_175.2']
HP_0001901	Polyglobulia	polyglobulia	False	D75.1	Secondary polycythemia	secondary polycythemia	['289', '289.8']	['175', '175.2']	['BI_175.2']
HP_0001901	Polycythemia	polycythemia	True	P61.1	Polycythemia neonatorum	polycythemia neonatorum	['656', '656.5']	['860', '860.2']	['BI_175', 'NB_860.2']
HP_0001901	Erythrocytosis	erythrocytosis	False	P61.1	Polycythemia neonatorum	polycythemia neonatorum	['656', '656.5']	['860', '860.2']	['BI_175', 'NB_860.2']
HP_0001901	Polyglobulia	polyglobulia	False	P61.1	Polycythemia neonatorum	polycythemia neonatorum	['656', '656.5']	['860', '860.2']	['BI_175', 'NB_860.2']
HP_0001909	Leukemia	leukemia	True	C91	Lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0001909	Leukaemia	leukemia	False	C91	Lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0001909	Leukemia	leukemia	True	C95	Leukemia of unspecified cell type	leukemia ofcell type	['204']	['120', '121']	['CA_120', 'CA_121']
HP_0001909	Leukaemia	leukemia	False	C95	Leukemia of unspecified cell type	leukemia ofcell type	['204']	['120', '121']	['CA_120', 'CA_121']
HP_0001915	Aplastic anemia	aplastic anemia	True	D60	Acquired pure red cell aplasia [erythroblastopenia]	acquired pure red cell aplasia erythroblastopenia	['284']	['162', '162.2', '424']	['BI_162.2']
HP_0001915	Aplastic anaemia	aplastic anemia	False	D60	Acquired pure red cell aplasia [erythroblastopenia]	acquired pure red cell aplasia erythroblastopenia	['284']	['162', '162.2', '424']	['BI_162.2']
HP_0001915	Aplastic anemia	aplastic anemia	True	D61	Other aplastic anemias and other bone marrow failure syndromes	other aplastic anemias and other bone marrow failure syndromes		['162', '164']	['BI_162', 'BI_164']
HP_0001915	Aplastic anaemia	aplastic anemia	False	D61	Other aplastic anemias and other bone marrow failure syndromes	other aplastic anemias and other bone marrow failure syndromes		['162', '164']	['BI_162', 'BI_164']
HP_0011034	Amyloidosis	amyloidosis	True	E85	Amyloidosis	amyloidosis	['270', '270.3', '270.33']	['249']	['EM_249']
HP_0001919	Acute kidney injury	acute kidney injury	True	N17	Acute kidney failure	acute kidney failure	['585', '585.1']	['582']	['GU_582.1']
HP_0001919	Acute kidney failure	acute kidney failure	False	N17	Acute kidney failure	acute kidney failure	['585', '585.1']	['582']	['GU_582.1']
HP_0001919	Acute renal failure	acute renal failure	False	N17	Acute kidney failure	acute kidney failure	['585', '585.1']	['582']	['GU_582.1']
HP_0001924	Sideroblastic anemia	sideroblastic anemia	True	D64.0	Hereditary sideroblastic anemia	hereditary sideroblastic anemia	['285', '285.3']	['162', '162.6', '162.61', '164', '164.1']	['BI_164.8', 'GE_970.8']
HP_0001924	Sideroblastic anaemia	sideroblastic anemia	False	D64.0	Hereditary sideroblastic anemia	hereditary sideroblastic anemia	['285', '285.3']	['162', '162.6', '162.61', '164', '164.1']	['BI_164.8', 'GE_970.8']
HP_0001924	Sideroblastic anemia	sideroblastic anemia	True	D64.3	Other sideroblastic anemias	other sideroblastic anemias	['285', '285.3']	['162', '162.6', '164', '164.1']	['BI_164.8']
HP_0001924	Sideroblastic anaemia	sideroblastic anemia	False	D64.3	Other sideroblastic anemias	other sideroblastic anemias	['285', '285.3']	['162', '162.6', '164', '164.1']	['BI_164.8']
HP_0004447	Poikilocytosis	poikilocytosis	True	R71	Abnormality of red blood cells	abnormality of red blood cells	['289', '289.9']	['821']	['SS_821']
HP_0001935	Microcytic anemia	microcytic anemia	True	D50.8	Other iron deficiency anemias	other iron deficiency anemias	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0001935	Microcytic anaemia	microcytic anemia	False	D50.8	Other iron deficiency anemias	other iron deficiency anemias	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0001937	Microangiopathic hemolytic anemia	microangiopathic hemolytic anemia	True	D59.4	Other nonautoimmune hemolytic anemias	other nonautoimmune hemolytic anemias	['283', '283.2']	['161', '161.2', '164', '181']	['BI_161.2', 'BI_164']
HP_0001937	Microangiopathic hemolytic anaemia	microangiopathic hemolytic anemia	False	D59.4	Other nonautoimmune hemolytic anemias	other nonautoimmune hemolytic anemias	['283', '283.2']	['161', '161.2', '164', '181']	['BI_161.2', 'BI_164']
HP_0001941	Acidosis	acidosis	True	E87.2	Acidosis	acidosis	['276', '276.4', '276.41']	['256', '256.3', '256.31']	['EM_256.31']
HP_0001942	Metabolic acidosis	metabolic acidosis	True	E87.2	Acidosis	acidosis	['276', '276.4', '276.41']	['256', '256.3', '256.31']	['EM_256.31']
HP_0001995	Hyperchloremic acidosis	hyperchloremic acidosis	True	E87.2	Acidosis	acidosis	['276', '276.4', '276.41']	['256', '256.3', '256.31']	['EM_256.31']
HP_0001944	Dehydration	dehydration	True	E86	Volume depletion	volume depletion	['276', '276.5']	['256', '256.7']	['EM_256.7']
HP_0001945	Fever	fever	True	R50	Fever of other and unknown origin	fever of other and unknown origin		['805']	['SS_805']
HP_0001945	Hyperthermia	hyperthermia	False	R50	Fever of other and unknown origin	fever of other and unknown origin		['805']	['SS_805']
HP_0001945	Pyrexia	pyrexia	False	R50	Fever of other and unknown origin	fever of other and unknown origin		['805']	['SS_805']
HP_0001947	Renal tubular acidosis	renal tubular acidosis	True	N25.8	Other disorders resulting from impaired renal tubular function	other disorders resulting from impaired renal tubular function		['588', '588.1']	['GU_588.1']
HP_0001948	Alkalosis	alkalosis	True	E87.3	Alkalosis	alkalosis	['276', '276.4', '276.42']	['256', '256.3', '256.32']	['EM_256.32']
HP_0001950	Respiratory alkalosis	respiratory alkalosis	True	E87.3	Alkalosis	alkalosis	['276', '276.4', '276.42']	['256', '256.3', '256.32']	['EM_256.32']
HP_0200114	Metabolic alkalosis	metabolic alkalosis	True	E87.3	Alkalosis	alkalosis	['276', '276.4', '276.42']	['256', '256.3', '256.32']	['EM_256.32']
HP_0001953	Diabetic ketoacidosis	diabetic ketoacidosis	True	E10.1	Type 1 diabetes mellitus with ketoacidosis	type 1 diabetes mellitus with ketoacidosis	['250', '250.1', '250.11']	['202', '202.1']	['BI_181', 'EM_202.1']
HP_0001953	Diabetic ketosis	diabetic ketosis	False	E10.1	Type 1 diabetes mellitus with ketoacidosis	type 1 diabetes mellitus with ketoacidosis	['250', '250.1', '250.11']	['202', '202.1']	['BI_181', 'EM_202.1']
HP_0001953	Diabetic ketoacidosis	diabetic ketoacidosis	True	E13.1	Other specified diabetes mellitus with ketoacidosis	other specified diabetes mellitus with ketoacidosis	['250', '250.2', '250.21']	['202', '202.4']	['EM_202.4']
HP_0001953	Diabetic ketosis	diabetic ketosis	False	E13.1	Other specified diabetes mellitus with ketoacidosis	other specified diabetes mellitus with ketoacidosis	['250', '250.2', '250.21']	['202', '202.4']	['EM_202.4']
HP_0001959	Polydipsia	polydipsia	True	R63.1	Polydipsia	polydipsia	['276', '276.8']	['257']	['EM_257']
HP_0001959	Extreme thirst	extreme thirst	False	R63.1	Polydipsia	polydipsia	['276', '276.8']	['257']	['EM_257']
HP_0001962	Palpitations	palpitations	True	R00.2	Palpitations	palpitations	['427', '427.9']	['417', '417.1']	['CV_417.1']
HP_0001962	Heart palpitations	heart palpitations	False	R00.2	Palpitations	palpitations	['427', '427.9']	['417', '417.1']	['CV_417.1']
HP_0001962	Skipped heart beat	skipped heart beat	False	I49.1	Atrial premature depolarization	atrial premature depolarization	['427', '427.6', '427.61']	['416', '416.5', '416.51']	['CV_416.51']
HP_0001970	Tubulointerstitial nephritis	tubulointerstitial nephritis	True	N10	Acute pyelonephritis	acute pyelonephritis	['590']	['581', '581.1', '581.11']	['GU_581.1']
