ICD9_code	ICD9_label	ICD9_simpleLabel	hpo_code	hpo_label	SORTA_score	phecode1.2_codeList	phecodeX_codeList
374.10	Ectropion, unspecified	ectropion	HP_0000656	Ectropion	100.0	['374', '374.1']	['361', '361.9']
374.12	Mechanical ectropion	mechanical ectropion	HP_0031738	Mechanical entropion	88.24	['374', '374.1']	['361', '361.9', '361.92']
374.14	Cicatricial ectropion	cicatricial ectropion	HP_0025608	Cicatricial ectropion	100.0	['374', '374.1']	['361', '361.9', '361.94']
374.2	Lagophthalmos	lagophthalmos	HP_0030001	Lagopthalmos	88.0	['374', '374.2']	['361', '361.2']
374.20	Lagophthalmos, unspecified	lagophthalmos	HP_0030001	Lagopthalmos	88.0	['374', '374.2']	['361', '361.2']
374.21	Paralytic lagophthalmos	paralytic lagophthalmos	HP_0030003	Paralytic lagophthalmos	100.0	['374', '374.2']	['361', '361.2', '361.25']
374.23	Cicatricial lagophthalmos	cicatricial lagophthalmos	HP_0030004	Cicatricial lagophthalmos	100.0	['374', '374.2']	['361', '361.2', '361.24']
374.3	Ptosis of eyelid	ptosis of eyelid	HP_0000508	Ptosis	100.0	['374', '374.3']	['361', '361.3']
374.30	Ptosis of eyelid, unspecified	ptosis of eyelid	HP_0000508	Ptosis	100.0	['374', '374.3']	['361', '361.3']
374.34	Blepharochalasis	blepharochalasis	HP_0010749	Blepharochalasis	100.0	['374', '374.3']	['361', '361.4']
374.46	Blepharophimosis	blepharophimosis	HP_0000581	Blepharophimosis	100.0	['374']	['361', '361.8']
374.52	Hyperpigmentation of eyelid	hyperpigmentation of eyelid	HP_0007406	Hyperpigmentation of eyelids	100.0	['374']	['362', '362.2']
374.53	Hypopigmentation of eyelid	hypopigmentation of eyelid	HP_0007406	Hyperpigmentation of eyelids	87.18	['360']	['674', '674.1', '674.11']
374.54	Hypertrichosis of eyelid	hypertrichosis of eyelid	HP_0000998	Hypertrichosis	80.0	['374']	['362', '362.3']
374.55	Hypotrichosis of eyelid	hypotrichosis of eyelid	HP_0000653	Sparse eyelashes	82.93	['374']	['362', '362.4']
374.81	Hemorrhage of eyelid	hemorrhage of eyelid	HP_0011885	Hemorrhage of the eye	80.0	['374']	['377']
374.82	Edema of eyelid	edema of eyelid	HP_0100540	Palpebral edema	100.0	['374']	['362', '362.7']
374.84	Cysts of eyelids	cysts of eyelids	HP_0010604	Cyst of the eyelid	100.0	['374']	['362', '362.5']
374.87	Dermatochalasis	dermatochalasis	HP_0010750	Dermatochalasis	100.0	['374', '374.6']	['362', '362.6']
375.03	Chronic enlargement of lacrimal gland	chronic enlargement of lacrimal gland	HP_0007734	Enlarged lacrimal glands	83.33	['375']	['363', '363.1']
375.2	Epiphora	epiphora	HP_0009926	Epiphora	100.0	['375', '375.2']	['363', '363.5']
375.30	Dacryocystitis, unspecified	dacryocystitis	HP_0000620	Dacryocystitis	100.0	['369']	['363', '363.6', '363.61']
375.32	Acute dacryocystitis	acute dacryocystitis	HP_0000620	Dacryocystitis	81.48	['369']	['363', '363.6', '363.61']
375.52	Stenosis of lacrimal punctum	stenosis of lacrimal punctum	HP_0025572	Punctal stenosis	100.0	['375']	['363', '363.7']
375.55	Obstruction of nasolacrimal duct, neonatal	obstruction of nasolacrimal duct neonatal	HP_0000579	Nasolacrimal duct obstruction	87.72	['375']	['874']
375.56	Stenosis of nasolacrimal duct, acquired	stenosis of nasolacrimal duct acquired	HP_0007678	Lacrimal duct stenosis	87.27	['375']	['363', '363.7']
376.01	Orbital cellulitis	orbital cellulitis	HP_0100539	Periorbital edema	80.0	['369']	['367', '367.4', '367.41']
376.30	Exophthalmos, unspecified	exophthalmos	HP_0000520	Proptosis	100.0	['242.3']	['365', '365.3']
376.5	Enophthalmos	enophthalmos	HP_0000490	Deeply set eye	100.0	['376']	['365', '365.1']
376.81	Orbital cysts	orbital cysts	HP_0001144	Orbital cyst	100.0	['376']	['365', '365.4']
377.0	Papilledema	papilledema	HP_0001085	Papilledema	100.0	['377']	['380', '380.2', '380.21']
377.00	Papilledema, unspecified	papilledema	HP_0001085	Papilledema	100.0	['377']	['380', '380.2', '380.21']
377.1	Optic atrophy	optic atrophy	HP_0000648	Optic atrophy	100.0	['377', '377.1']	['380', '380.3']
377.10	Optic atrophy, unspecified	optic atrophy	HP_0000648	Optic atrophy	100.0	['377', '377.1']	['380', '380.3']
377.21	Drusen of optic disc	drusen of optic disk	HP_0012426	Optic disc drusen	88.89	['377']	['380', '380.2', '380.22']
377.23	Coloboma of optic disc	coloboma of optic disk	HP_0000588	Optic disc coloboma	100.0	['377']	['753', '753.4']
377.24	Pseudopapilledema	pseudopapilledema	HP_0000538	Pseudopapilledema	100.0	['377']	['380', '380.2', '380.24']
377.3	Optic neuritis	optic neuritis	HP_0100653	Optic neuritis	100.0	['377', '377.3']	['380', '380.1', '380.11']
377.30	Optic neuritis, unspecified	optic neuritis	HP_0100653	Optic neuritis	100.0	['377', '377.3']	['380', '380.1', '380.11']
377.32	Retrobulbar neuritis (acute)	retrobulbar neuritis acute	HP_0100654	Retrobulbar optic neuritis	88.89	['377', '377.3']	['380', '380.1', '380.11']
377.33	Nutritional optic neuropathy	nutritional optic neuropathy	HP_0001138	Optic neuropathy	82.93	['377', '377.3']	['380', '380.1']
377.34	Toxic optic neuropathy	toxic optic neuropathy	HP_0001138	Optic neuropathy	85.0	['377', '377.3']	['380', '380.1']
377.39	Other optic neuritis	other optic neuritis	HP_0100653	Optic neuritis	100.0	['377', '377.3']	['380', '380.1']
377.41	Ischemic optic neuropathy	ischemic optic neuropathy	HP_0001138	Optic neuropathy	82.93	['377', '377.3']	['380', '380.1', '380.12']
377.43	Optic nerve hypoplasia	optic nerve hypoplasia	HP_0000609	Optic nerve hypoplasia	100.0	['377', '377.3']	['380', '380.1', '380.13']
377.75	Cortical blindness	cortical blindness	HP_0100704	Cerebral visual impairment	100.0	['377']	['380', '380.5', '380.51']
378.0	Esotropia	esotropia	HP_0000565	Esotropia	100.0	['378', '378.1']	['381', '381.3']
378.00	Esotropia, unspecified	esotropia	HP_0000565	Esotropia	100.0	['378', '378.1']	['381', '381.3']
378.05	Alternating esotropia	alternating esotropia	HP_0001137	Alternating esotropia	100.0	['378', '378.1']	['381', '381.3', '381.31']
378.06	Alternating esotropia with A pattern	alternating esotropia with a pattern	HP_0001137	Alternating esotropia	80.95	['378', '378.1']	['381', '381.3', '381.31']
378.1	Exotropia	exotropia	HP_0000577	Exotropia	100.0	['378', '378.1']	['381', '381.4']
378.10	Exotropia, unspecified	exotropia	HP_0000577	Exotropia	100.0	['378', '378.1']	['381', '381.4']
378.15	Alternating exotropia	alternating exotropia	HP_0031717	Alternating exotropia	100.0	['378', '378.1']	['381', '381.4', '381.41']
378.16	Alternating exotropia with A pattern	alternating exotropia with a pattern	HP_0031717	Alternating exotropia	80.95	['378', '378.1']	['381', '381.4', '381.41']
378.3	Other and unspecified heterotropia	other andheterotropia	HP_0032012	Heterotropia	82.76	['378', '378.1']	['381']
378.30	Heterotropia, unspecified	heterotropia	HP_0032012	Heterotropia	100.0	['378', '378.1']	['381']
378.31	Hypertropia	hypertropia	HP_0025586	Hypertropia	100.0	['378', '378.1']	['381', '381.5']
378.32	Hypotropia	hypotropia	HP_0025584	Hypotropia	100.0	['378', '378.1']	['381', '381.5']
378.33	Cyclotropia	cyclotropia	HP_0031776	Cyclotropia	100.0	['378', '378.1']	['381', '381.7']
378.35	Accommodative component in esotropia	accommodative component in esotropia	HP_0031765	Partially accomodative esotropia	85.25	['378', '378.1']	['381', '381.3', '381.32']
378.4	Heterophoria	heterophoria	HP_0032011	Heterophoria	100.0	['378', '378.1']	['381', '381.8']
378.40	Heterophoria, unspecified	heterophoria	HP_0032011	Heterophoria	100.0	['378', '378.1']	['381', '381.8']
378.41	Esophoria	esophoria	HP_0025312	Esophoria	100.0	['378', '378.1']	['381', '381.8', '381.81']
378.42	Exophoria	exophoria	HP_0025313	Exophoria	100.0	['378', '378.1']	['381', '381.8', '381.82']
378.44	Cyclophoria	cyclophoria	HP_0031777	Cyclophoria	100.0	['378', '378.1']	['381', '381.8', '381.83']
378.45	Alternating hyperphoria	alternating hyperphoria	HP_0500077	Alternating hyperphoria	100.0	['378', '378.1']	['381', '381.8']
378.5	Paralytic strabismus	paralytic strabismus	HP_0031775	Neurogenic strabismus	100.0	['378', '378.5']	['381', '381.1']
378.50	Paralytic strabismus, unspecified	paralytic strabismus	HP_0031775	Neurogenic strabismus	100.0	['378', '378.5']	['381', '381.1']
378.53	Fourth or trochlear nerve palsy	fourth or trochlear nerve palsy	HP_0007011	Fourth cranial nerve palsy	85.71	['378', '378.5']	['334', '334.4', '334.42', '381', '381.1']
378.54	Sixth or abducens nerve palsy	sixth or abducens nerve palsy	HP_0006897	Abducens palsy	86.36	['378', '378.5']	['334', '334.4', '334.44', '381', '381.1']
378.55	External ophthalmoplegia	external ophthalmoplegia	HP_0000544	External ophthalmoplegia	100.0	['378', '378.5']	['381', '381.1', '381.11']
378.56	Total ophthalmoplegia	total ophthalmoplegia	HP_0007824	Total ophthalmoplegia	100.0	['378', '378.5']	['381', '381.1', '381.11']
378.72	Progressive external ophthalmoplegia	progressive external ophthalmoplegia	HP_0000590	Progressive external ophthalmoplegia	100.0	['378']	['381', '381.1', '381.11']
378.83	Convergence insufficiency or palsy	convergence insufficiency or palsy	HP_0000619	Impaired convergence	85.71	['378']	['382', '382.1']
378.86	Internuclear ophthalmoplegia	internuclear ophthalmoplegia	HP_0030773	Internuclear ophthalmoplegia	100.0	['378']	['381', '381.1', '381.11']
378.9	Unspecified disorder of eye movements	disorder of eye movements	HP_0100022	Abnormality of movement	91.43	['378']	['382']
379.00	Scleritis, unspecified	scleritis	HP_0100532	Scleritis	100.0	['379', '379.1']	['367', '367.7']
379.14	Anterior staphyloma, localized	anterior staphyloma localized	HP_0030855	Anterior staphyloma	86.96	['379']	['368', '368.1']
379.15	Ring staphyloma	ring staphyloma	HP_0030854	Scleral staphyloma	81.48	['379']	['368', '368.1']
379.23	Vitreous hemorrhage	vitreous hemorrhage	HP_0007902	Vitreous hemorrhage	100.0	['379', '379.2']	['377', '377.5']
379.24	Other vitreous opacities	other vitreous opacities	HP_0100832	Vitreous floaters	100.0	['379', '379.2']	['376', '376.2']
379.27	Vitreomacular adhesion	vitreomacular adhesion	HP_0031150	Vitreomacular adhesion	100.0	['379', '379.2']	['376', '376.4']
379.32	Subluxation of lens	subluxation of lens	HP_0001132	Lens subluxation	100.0	['379', '379.3']	['372', '372.2']
379.40	Abnormal pupillary function, unspecified	abnormal pupillary function	HP_0007686	Abnormal pupillary function	100.0	['379', '379.4']	['384']
379.41	Anisocoria	anisocoria	HP_0009916	Anisocoria	100.0	['379', '379.4']	['384', '384.1']
379.50	Nystagmus, unspecified	nystagmus	HP_0000639	Nystagmus	100.0	['378', '378.2']	['383', '383.1']
379.51	Congenital nystagmus	congenital nystagmus	HP_0006934	Congenital nystagmus	100.0	['378', '378.2']	['383', '383.1']
380.03	Chondritis of pinna	chondritis of pinna	HP_0200047	Chondritis of pinna	100.0	['380']	['390', '390.6']
380.1	Infective otitis externa	infective otitis externa	HP_0410017	Otitis externa	80.0	['380.1']	['390', '390.1']
380.10	Infective otitis externa, unspecified	infective otitis externa	HP_0410017	Otitis externa	80.0	['380.1']	['390', '390.1']
380.12	Acute swimmers' ear	acute swimmers ear	HP_0410017	Otitis externa	82.76	['380.1']	['390', '390.1']
380.14	Malignant otitis externa	malignant otitis externa	HP_0410017	Otitis externa	80.0	['380.1']	['390', '390.1']
380.2	Other otitis externa	other otitis externa	HP_0410017	Otitis externa	100.0	['380.1']	['390', '390.1']
380.22	Other acute otitis externa	other acute otitis externa	HP_0410017	Otitis externa	84.85	['380.1']	['390', '390.1']
380.4	Impacted cerumen	impacted cerumen	HP_0030788	Impacted cerumen	100.0	['380.4']	['390', '390.4']
381.01	Acute serous otitis media	acute serous otitis media	HP_0000371	Acute otitis media	85.0	['381', '381.1']	['391', '391.1', '391.11']
381.02	Acute mucoid otitis media	acute mucoid otitis media	HP_0000371	Acute otitis media	82.93	['381', '381.1']	['391', '391.1', '391.11']
381.03	Acute sanguinous otitis media	acute sanguinous otitis media	HP_0000371	Acute otitis media	80.95	['381', '381.1']	['391', '391.1', '391.11']
381.1	Chronic serous otitis media	chronic serous otitis media	HP_0000389	Chronic otitis media	86.96	['381', '381.1']	['391', '391.1', '391.12']
381.19	Other chronic serous otitis media	other chronic serous otitis media	HP_0000389	Chronic otitis media	86.96	['381', '381.1']	['391', '391.1', '391.12']
381.2	Chronic mucoid otitis media	chronic mucoid otitis media	HP_0000389	Chronic otitis media	85.11	['381', '381.1']	['391', '391.1', '391.12']
381.29	Other chronic mucoid otitis media	other chronic mucoid otitis media	HP_0000389	Chronic otitis media	85.11	['381', '381.1']	['391', '391.1', '391.12']
381.6	Obstruction of Eustachian tube	obstruction of eustachian tube	HP_0040269	Blocked Eustachian tube	100.0	['381', '381.2']	['391', '391.2', '391.22']
381.60	Obstruction of Eustachian tube, unspecified	obstruction of eustachian tube	HP_0040269	Blocked Eustachian tube	100.0	['381', '381.2']	['391', '391.2', '391.22']
381.61	Osseous obstruction of Eustachian tube	osseous obstruction of eustachian tube	HP_0040269	Blocked Eustachian tube	87.72	['381', '381.2']	['391', '391.2', '391.22']
382.0	Acute suppurative otitis media	acute suppurative otitis media	HP_0000371	Acute otitis media	82.93	['381', '381.1', '381.11']	['391', '391.1', '391.11']
382.3	Unspecified chronic suppurative otitis media	chronic suppurative otitis media	HP_0000389	Chronic otitis media	85.11	['381', '381.1', '381.11']	['391', '391.1', '391.12']
382.9	Unspecified otitis media	otitis media	HP_0000388	Otitis media	100.0	['381', '381.1', '381.11']	['391', '391.1']
383.81	Postauricular fistula	postauricular fistula	HP_0004464	Postauricular pit	100.0	['381', '381.3']	['393']
383.9	Unspecified mastoiditis	mastoiditis	HP_0000265	Mastoiditis	100.0	['381', '381.3']	['393']
385.0	Tympanosclerosis	tympanosclerosis	HP_0020123	Tympanosclerosis	100.0	['385', '385.5']	['391', '391.4']
385.30	Cholesteatoma, unspecified	cholesteatoma	HP_0009797	Cholesteatoma	100.0	['385', '385.3']	['391', '391.6']
385.31	Cholesteatoma of attic	cholesteatoma of attic	HP_0009797	Cholesteatoma	82.35	['385', '385.3']	['391', '391.6']
387	Otosclerosis	otosclerosis	HP_0000362	Otosclerosis	100.0	['383']	['391', '391.8']
387.8	Other otosclerosis	other otosclerosis	HP_0000362	Otosclerosis	100.0	['383']	['391', '391.8']
387.9	Otosclerosis, unspecified	otosclerosis	HP_0000362	Otosclerosis	100.0	['383']	['391', '391.8']
388.01	Presbyacusis	presbyacusis	HP_0040113	Old-aged sensorineural hearing impairment	86.96	['389', '389.3']	['396', '396.2', '396.22']
388.3	Tinnitus	tinnitus	HP_0000360	Tinnitus	100.0	['389', '389.4']	['397', '397.1']
388.30	Tinnitus, unspecified	tinnitus	HP_0000360	Tinnitus	100.0	['389', '389.4']	['397', '397.1']
388.42	Hyperacusis	hyperacusis	HP_0010780	Hyperacusis	100.0	['389', '389.5']	['397', '397.3']
388.61	Cerebrospinal fluid otorrhea	cerebrospinal fluid otorrhea	HP_0030998	Cerebrospinal fluid rhinorrhoea	80.7	['381', '381.9']	['344', '344.3']
388.7	Otalgia	otalgia	HP_0030766	Ear pain	100.0	['382']	['392']
388.70	Otalgia, unspecified	otalgia	HP_0030766	Ear pain	100.0	['382']	['392']
389	Hearing loss	hearing loss	HP_0000410	Mixed hearing impairment	83.33	['389']	['396']
389.0	Conductive hearing loss	conductive hearing loss	HP_0000405	Conductive hearing impairment	100.0	['389', '389.2']	['396', '396.1']
389.00	Conductive hearing loss, unspecified	conductive hearing loss	HP_0000405	Conductive hearing impairment	100.0	['389', '389.2']	['396', '396.1']
389.05	Conductive hearing loss, unilateral	conductive hearing loss unilateral	HP_0008513	Bilateral conductive hearing impairment	90.57	['389', '389.2']	['396', '396.1']
389.06	Conductive hearing loss, bilateral	conductive hearing loss bilateral	HP_0008513	Bilateral conductive hearing impairment	100.0	['389', '389.2']	['396', '396.1', '396.11']
389.1	Sensorineural hearing loss	sensorineural hearing loss	HP_0000407	Sensorineural hearing impairment	100.0	['389', '389.1']	['396', '396.2']
389.10	Sensorineural hearing loss, unspecified	sensorineural hearing loss	HP_0000407	Sensorineural hearing impairment	100.0	['389', '389.1']	['396', '396.2']
389.11	Sensory hearing loss, bilateral	sensory hearing loss bilateral	HP_0008619	Bilateral sensorineural hearing impairment	89.29	['389', '389.1']	['396', '396.2', '396.21']
389.15	Sensorineural hearing loss, unilateral	sensorineural hearing loss unilateral	HP_0008619	Bilateral sensorineural hearing impairment	91.8	['389', '389.1']	['396', '396.2']
389.16	Sensorineural hearing loss, asymmetrical	sensorineural hearing loss asymmetrical	HP_0000407	Sensorineural hearing impairment	83.02	['389', '389.1']	['396', '396.2']
389.17	Sensory hearing loss, unilateral	sensory hearing loss unilateral	HP_0008619	Bilateral sensorineural hearing impairment	80.7	['389', '389.1']	['396', '396.2']
389.18	Sensorineural hearing loss, bilateral	sensorineural hearing loss bilateral	HP_0008619	Bilateral sensorineural hearing impairment	100.0	['389', '389.1']	['396', '396.2', '396.21']
389.2	Mixed conductive and sensorineural hearing loss	mixed conductive and sensorineural hearing loss	HP_0008527	Congenital sensorineural hearing impairment	80.0	['389']	['396', '396.3']
389.20	Mixed hearing loss, unspecified	mixed hearing loss	HP_0000410	Mixed hearing impairment	100.0	['389']	['396', '396.3']
389.9	Unspecified hearing loss	hearing loss	HP_0000410	Mixed hearing impairment	83.33	['389']	['396']
394.0	Mitral stenosis	mitral stenosis	HP_0001718	Mitral stenosis	100.0	['394', '394.2']	['413', '413.1', '413.13']
